file;xml_id;form;normalisiert;action;review_grund;neu_lemmaRef;neu_pos;ziel_lemma_form;lemma_kandidaten;lemma_pos_alle;vers_n;vorvers;vers;folgevers;umfeld
WZB.tei.xml;WZB_188va_10_2;wŭstenunge;wuestenunge;ANNOTATE;;lexicon.xml#lemma_59071;NOM;wüestenunge;lemma_59071;NOM;;so vorstoret der herre alle heiden vor ewerm antlicze vnd besiczet sie die do groser vnd stercker sint wenne ir;Icliche stat die do trittet ewer fuz wirt ewer Uon der **wŭstenunge** vnd von dem Uon dem grosen wasser vncz bis zu dem westnischen mer werden di creisse ewer;Niemant stet wider euch Ewer schrecken vnd ewer vorchte wirt geben ewer got vber alle erde die ir werdet treten als her euch hat zu gesprochen;wirt ewer Uon der **wŭstenunge** vnd von dem Uon
WZB.tei.xml;WZB_188vb_33_6;Czustŏret;czustoeret;REVIEW;lemma-kein-treffer;;;;;;;Keret vmme alle stete der erden die ir besiczen werdet in der die heiden haben angepetet ire gote ouf den hoen pergen vnd hubeln vnd vnder allem czweigechten holcze;Czu reisset ire alter v vnd zu brechet ire seulen vnd die welde mit fewer vorbruet vnd ire abtgote zu slahet **Czustŏret** ire namen von ienen steten;Nicht wert ir tvn also ewerm gote;ire abtgote zu slahet **Czustŏret** ire namen von ienen
WZB.tei.xml;WZB_190ra_10_3;vorstŏret;vorstoeret;REVIEW;lemma-kein-treffer;;;;;;;Behalt vnd hŏre alles das ich dir gepite so das dir wol sei vnd deinen kindern noch dir ewiclichen Wenne du tust das gut vnd beheglich ist in der deines herren gotes;Wenne dein herre got **vorstŏret** vor deinen ougen die heiden zu den du ein czeuhest sie zu besiczen vnd besiczest sie vnd ouch wonest in irr erden;hute das du in icht noch volgst dor nach wenne du ein czihende sie werden vmme gekart Und suchest ire elichen recht sprechende Recht als gedienet haben die heiden irn gŏten vnd also wil ich dienen;Wenne dein herre got **vorstŏret** vor deinen ougen die
WZB.tei.xml;WZB_191va_13_6;tŏdlink;toedlink;REVIEW;lemma-kein-treffer;;;;;;;alles das reine ist das esset;welches ein **tŏdlink** ist von dem sult ir nicht essen Dem pilgereime gib das der do ist czwischen deinen pforten so das her das esse oder vorkoufe yms wenne du bist deines herren heiliges volk Nicht koche das czickel in der milch seiner muter;Das czehende teil soltu svndern von allen deinen fruchten die do wachsen in der erden durch ycliche iare;das esset welches ein **tŏdlink** ist von dem sult
WZB.tei.xml;WZB_192rb_5_0;bŏser;boeser;REVIEW;pos-mehrdeutig;;;bœse;lemma_788;ADJ ADV GRA NOM;;svnder tu sie ouf dem armen NOMIUS vnd gib im leihende das du sichst in bedurfen;"Hute das leichte dir icht velschlich rate **bŏser** gedancke vnd sprechest in deinem herczen Czu nehent das sibende iar der vorgebvnge; vnd wendest die ougen von deinem armen bruder nicht wollende im das her heisset wechsilnde leihen das her icht schreie wider dich zu vnserm herren vnd werde dir in ein svnde";svnder gib im Noch tu nichtesnicht erclichn in seinen notdurftikeiten vf zu heben so das dir gesegen dein herre gote in allen czeiten vnd in allen den an die du lesist deine hant;dir icht velschlich rate **bŏser** gedancke vnd sprechest in
WZB.tei.xml;WZB_192va_9_5;ŏre;oere;ANNOTATE;;lexicon.xml#lemma_4447;NOM;ôr;lemma_4447;NOM;;Ist aber das er das sprichet ich wil nicht ousgeen do von das her dich liep hat vnd enpfindet das im wol ist bei dir;so nym ein ale vnd durch bore im das **ŏre** in der tur deines houses vnd diene dir vncz bis ewiclich vnd der dirn tu semelichen;Nicht wende dein ougen von in wenne du sie vrei lesest geen wenne noch dem lone eines gemieten knechtis hat her dir sechs iare gedienet so das dir gesegen dein herre got in allen deinen wercken die du tust;durch bore im das **ŏre** in der tur deines
WZB.tei.xml;WZB_193ra_14_0;getŏtet;getoetet;REVIEW;pos-mehrdeutig;;;tœten;lemma_6133;NOM VRB;;Nicht is dor an gesowerteigtes brot Siben tage is brot an die pflage der sewer Wenne in vorchten bistu ous geczogen von so das du gedenkest des tages deiner ousczihunge von alle die tage deines lebens;Nicht sol erscheinen gesowerteigtes in allen deinen creissen siben tage Und nicht sal vber bleiben des osterlammes vleische das do **getŏtet** ist des abendes in dem ersten tage vncz bis vru;Nicht magstu geopfern das osterlamp in yclichen deinen stetin die dein herre got dir wirt geben;osterlammes vleische das do **getŏtet** ist des abendes in
WZB.tei.xml;WZB_196rb_36_7;hŏrende;hoerende;REVIEW;pos-mehrdeutig;;;hœren;lemma_2885;INJ NOM VRB;;Wider geben sullen sie im das als her seinem bruder hat gedacht zu tvn vnd heb ouf das pŏse von deiner mitte;so das das **hŏrende** die andern haben vorchte DEUTRO vnd mit nichte semeliche dink turren tvn;Nicht erparme dich sein svnder sele vmme sele ouge vmme ouge czan v vmme czan hout vm hout fuz vmme fuz soltu nemen;mitte so das das **hŏrende** die andern haben vorchte
WZB.tei.xml;WZB_197va_32_2;grŏsern;groesern;REVIEW;lemma-kein-treffer;;;;;;;enne funden wirt in deiner erden die dein herre got dir wirt geben eines erslagen menschen leichnam vnd vnbekant ist der schuldige des mordes;so sullen ous geen die **grŏsern** der gepurt vnd deine richter vnd suln die verre tragen von der stat des toten yclicher stete vm vnd vmme;vnd welche sie die nehste vor den andern NOMIUS sehen sein der selben stat eldisten sullen ouf heben ein kalp von den rindern die noch nicht hat geczogen das ioch noch die erde zu rissen mit der pflukschar;sullen ous geen die **grŏsern** der gepurt vnd deine
WZB.tei.xml;WZB_200rb_22_2;tŏchtern;toechtern;ANNOTATE;;lexicon.xml#lemma_6135;NOM;tohter;lemma_6135;NOM;;wonen wirt her bei dir an einer stat welche im behaget Nicht betrube in;Nicht sol sein kein hure von den **tŏchtern** noch kein hurer von den svnen;Nicht opfer das lone der hurheit noch lon des vleisches in das hous deines herren gotis was des selben sei das du gelobist wenne es ist ein growe beides bei deinem herren gote;kein hure von den **tŏchtern** noch kein hurer von
WZB.tei.xml;WZB_202rb_8_2;grŏsers;groesers;REVIEW;pos-mehrdeutig;;;grôz;lemma_2534;ADJ ADV GRA NOM;;zu hant sneide ir abe die hant noch hab kein barmherczikeit vber sie;Nicht soltu haben in dem sacke mancherlei gewichte ein **grŏsers** vnd ein minners;Noch nicht schol sein ein grŏserr schŏffil vnd ein minnerr in deinem house;sacke mancherlei gewichte ein **grŏsers** vnd ein minners Noch
WZB.tei.xml;WZB_202rb_10_2;grŏserr;groeserr;REVIEW;lemma-kein-treffer;;;;;;;Nicht soltu haben in dem sacke mancherlei gewichte ein grŏsers vnd ein minners;Noch nicht schol sein ein **grŏserr** schŏffil vnd ein minnerr in deinem house;Gewichte soltu haben gerechtis vnd warhaftis vnd ein gleicher schŏffil sol dir sein vnd ein warhaftir so das du lebist vil czeit in der erden die dein herre got dir wirt geben;nicht schol sein ein **grŏserr** schŏffil vnd ein minnerr
WZB.tei.xml;WZB_202rb_10_3;schŏffil;schoeffil;REVIEW;lemma-kein-treffer;;;;;;;Nicht soltu haben in dem sacke mancherlei gewichte ein grŏsers vnd ein minners;Noch nicht schol sein ein grŏserr **schŏffil** vnd ein minnerr in deinem house;Gewichte soltu haben gerechtis vnd warhaftis vnd ein gleicher schŏffil sol dir sein vnd ein warhaftir so das du lebist vil czeit in der erden die dein herre got dir wirt geben;schol sein ein grŏserr **schŏffil** vnd ein minnerr in
WZB.tei.xml;WZB_202rb_14_1;schŏffil;schoeffil;REVIEW;lemma-kein-treffer;;;;;;;Noch nicht schol sein ein grŏserr schŏffil vnd ein minnerr in deinem house;Gewichte soltu haben gerechtis vnd warhaftis vnd ein gleicher **schŏffil** sol dir sein vnd ein warhaftir so das du lebist vil czeit in der erden die dein herre got dir wirt geben;wenne vnser herre vor vnmenschet den der das tut Und hasset alle vngerechtikeit;warhaftis vnd ein gleicher **schŏffil** sol dir sein vnd
WZB.tei.xml;WZB_205ra_5_2;pŏser;poeser;REVIEW;pos-mehrdeutig;;;bœse;lemma_788;ADJ ADV GRA NOM;;Czu geben wirt dir vnser herre sterben vncz bis her dich vor czeret von der erden zu der du eynczeuhest sie zu besiczen;Sla DEUTRO hen wirt dich vnser herre gote mit armute czitterns vnd vrostes vnd dorrens vnd lechczens vnd mit **pŏser** luft vnd mit touben sat vnd die werden dich echten bis du vortirbest;Der himel der vber dir ist sei erein vnd die erde die du trittest sei eiserein;vnd lechczens vnd mit **pŏser** luft vnd mit touben
WZB.tei.xml;WZB_205va_19_4;Ŏlgerten;oelgerten;REVIEW;lemma-kein-treffer;;;;;;;W weingerten wirstu pflanczen vnd graben vnd den weyn wirstu nicht trinken noch wirst von im nichtesnicht lesen wenne her wirt vorwustet mit wurmet;**Ŏlgerten** wirstu haben in alle deinen creissen vnd wirst dich nicht salben do mite wenne sie werden ab nemen vnd vorterben;Svne wirstu gepern vnd tŏchter vnd wirst ir keinen vrumen nemen wenne sie werden gefurt in die gevenknusse;wirt vorwustet mit wurmet **Ŏlgerten** wirstu haben in alle
WZB.tei.xml;WZB_205va_30_2;rŏte;roete;REVIEW;pos-mehrdeutig;;;roete;lemma_10840;ADJ NOM;;Svne wirstu gepern vnd tŏchter vnd wirst ir keinen vrumen nemen wenne sie werden gefurt in die gevenknusse;Alle deine povm vnd die fruchte deiner erden wirt toube **rŏte** vorczeren;Der fremde der mit dir wonet in der erden wirt steigen vber dich vnd wirt hŏer du aber wirst ab steigen vnd wirst nider;deiner erden wirt toube **rŏte** vorczeren Der fremde der
WZB.tei.xml;WZB_206rb_16_3;mŏchte;moechte;REVIEW;pos-mehrdeutig;;;mügen;lemma_4240;VEM VRB;;das her ir icht gebe von dem vleische seiner kinder das her isset do von das her anders nicht enhat in dem vrlouge vnd in dem kvmmer in dem dich haben vorwustet deine veinde czwischen deinen pforten;Ein iunge vrowe vnd ein czarte die ouf der erden nicht gegeen **mŏchte** noch ein fuztrit nicht geseczen durch ir vberige iugent vnd weiche wirt has tragen irem manne der do leit in irr schos vber ir svne vnd irr tochter vleisch;vnd vber die voulen vnreinen neczil die do ous geen von der mitte irr permuter vnd vber ire kinder die in der selben stvnd sint geporn Wenne essen werden sie die vorholen durch die armut alle irr habe in der heruart v vnd in der beligunge vnd der vorwustenunge mit der dich vordrucket dein v veint czwischen deinen pforten;der erden nicht gegeen **mŏchte** noch ein fuztrit nicht
WZB.tei.xml;WZB_206vb_2_5;hŏlczern;hoelczern;REVIEW;lemma-kein-treffer;;;;;;;Und als vor vnser herre gesprochen hat vber euch wol tuende euch vnd euch merende also wirt her sich vrewen zu strewende euch vnd vmmekerende so das ir ouf gehaben werdet von der erden zu der du ein czeuhest sie zu besiczen;Czu strewen wirt dich vnser herre in alle volk von der hŏe der erden vncz bis an ir ende Und dienen wirstu den fremden goten die ouch du nicht NOMIUS en weist vnd deine vetir **hŏlczern** vnd steinen;Und in den selben heiden wirstu nicht rasten noch wirt keine rue deinen fuztriten wenne geben wirt dir do vnser herre got ein vorchtsames hercze vnd ab nemende ougen vnd ein sele mit betrubsal vorczeret;weist vnd deine vetir **hŏlczern** vnd steinen Und in
WZB.tei.xml;WZB_207ra_22_0;wŏstet;woestet;REVIEW;lemma-kein-treffer;;;;;;;Gefurt hab ich euch durch die wustenunge vierczig iar nicht sint vortorben ewer gewant noch die schu ewerr fuze vor alder sint nicht vorczert;Brot habt ir nicht gessen Wein vnd gemachten trank habt ir nicht getrunken so das ir **wŏstet** wenne her ist ewer herre got;Und ir quamet an dise stat Und ous czoch der kvnig von vnd der kvnig von fuz loufende enkegen zu streit Und slugen sie;getrunken so das ir **wŏstet** wenne her ist ewer
WZB.tei.xml;WZB_209va_13_2;gehŏrn;gehoern;REVIEW;pos-mehrdeutig;;;hœren;lemma_2885;INJ NOM VRB;;vnd in eine alles volke gesamment also wol den mannen als den vrowen den iungen vnd den nevkvmen die do sint czwischen deinen pforten so das si horende lernen vnd vorchten deinen herren got vnd behuten vnd erfullen alle rede diser e;Und ire kinder die iczunt nicht enwissen sodas sie mugen **gehŏrn** vnd vorchten iren herren gote alle die tage die sie wonen in der erden zu der ir vber den czihet zu behaben;Und vnser herre sprach zu Sich nahent ist der tak deines todis Rufe vnd stee in dem gecelde des geczeuknusse so das ich im gepite Nu giengen dorvmme vnd vnd stvnden in dem geczelde des geczeuknusses;enwissen sodas sie mugen **gehŏrn** vnd vorchten iren herren
WZB.tei.xml;WZB_210va_6_0;Ŏret;oeret;REVIEW;lemma-kein-treffer;;;;;;;Nu redte dorvmme DEUTRO moyses horende aller sammenunge di wort dicz gesanges vncz bis zu dem ende volbracht er das;**Ŏret** ir himel was ich rede hŏre die erde die wort meines mvndes;Wachse in einen regen mein lere vliesse als der taw mein gekose als ein gerigen ouf die wurcz vnd als die tropfen ouf das gras;ende volbracht er das **Ŏret** ir himel was ich
WZB.tei.xml;WZB_210va_30_4;geschŏpfet;geschoepfet;REVIEW;lemma-kein-treffer;;;;;;;Gesvndigt haben sie im vnd nicht sint sie seine kinder die do sint in svnden Die pose geperunge vnd die vorkarte;was wider gibstu vnserm herren du torechtis volk vnd du vnweises Ist her nv nicht dein vater der dich besessen hat vnd gemacht vnd **geschŏpfet**;Gedenke der alden tage vnd betrachte ein ycliche geperunge Urage deinen vater vnd der wirt dir kvndigen deine grosern vnd die werden sprechen zu dir;hat vnd gemacht vnd **geschŏpfet** Gedenke der alden tage
WZB.tei.xml;WZB_210va_37_1;hŏchste;hoechste;REVIEW;pos-mehrdeutig;;;hôch;lemma_2866;ADJ ADV GRA NOM;;Gedenke der alden tage vnd betrachte ein ycliche geperunge Urage deinen vater vnd der wirt dir kvndigen deine grosern vnd die werden sprechen zu dir;Do der **hŏchste** teilte die heiden NOMIUS vnd svnderte die kinder do er saczste die creisse der volke noch der czal der svne;Aber vnsers herren teil ist sein volk die snvr seines erbis;zu dir Do der **hŏchste** teilte die heiden NOMIUS
WZB.tei.xml;WZB_210vb_27_5;czigenpŏcke;czigenpoecke;REVIEW;lemma-kein-treffer;;;;;;;In saczte her ouf die hoe erde so das her eese die fruchte der ekker vnd suge das honik ous dem steine vnd ol von dem herten velse;die putter von dem rinde vnd die milch von den schafen mit der veistikeit der lemmer vnd der wider der kinder Und die **czigenpŏcke** mit dem marcke des weiczes vnd trvnken das allir cleriste blut der weintrouben;Gemestet ist mein leber vnd hat wider kalczet gemestet geveistet vnd geweitet Vorlasen hat her got seinen schepfer vnd ist wek geczogen von DEUTRO gote seinem heile;der kinder Und die **czigenpŏcke** mit dem marcke des
WZB.tei.xml;WZB_211ra_13_0;schŏpfers;schoepfers;ANNOTATE;;lexicon.xml#lemma_5211;NOM;schepfære;lemma_5211;NOM;;Geopfert haben sie teufeln vnd nicht gote gŏten der sie nicht en wosten N Newe vnd vrische sint komen die do nicht haben an gepetet ire veter;Got der dich hat gepert den hastu vorlasen vnd hast vorgessen des herren deines **schŏpfers**;Der herre hat das gesehen vnd ist zu czorn erwecket wenne gereiczet in haben seine svne vnd seine tochter;vorgessen des herren deines **schŏpfers** Der herre hat das
WZB.tei.xml;WZB_211va_28_3;nŏten;noeten;REVIEW;lemma-mehrdeutig;;;;lemma_4400 lemma_4416;;;Und werden sprechen Wo sint ire gote in die sie hoffenunge hatten;von der opfertiren sie assen die veistikeit vnd trvnken irn opfer wein Ouf steen si vnd helfen euch vnd beschirmen euch in ewern **nŏten**;Sehet das ich bin alleine vnd kein ander got ist an mich Ich tote vnd mache wider leben ich slahe vnd heile vnd keiner ist der ous meiner hant muge werden erledigt;beschirmen euch in ewern **nŏten** Sehet das ich bin
WZB.tei.xml;WZB_212va_10_1;gekŏse;gekoese;ANNOTATE;;lexicon.xml#lemma_18760;NOM;gekoese;lemma_18760;NOM;;Und zu sprach her Dein volkvmenheit vnd dein lere dem heili DEUTRO gen manne den du vorsuchet hast vngevrteilt czu den wassern des widersagens;Der do sprach zu seinem vater vnd zu seiner muter ich kenne ewer nicht vnd czu seinen brudern ich en weis ewer nicht Die haben behutet dein **gekŏse** vnd deinen fride haben sie behalden;D Dein gerichte o vnd dein e o Legen werden sie thimiamischen weirouch vnd ganczenczuntis opfer ouf deinen alter;Die haben behutet dein **gekŏse** vnd deinen fride haben
WZB.tei.xml;WZB_212vb_16_7;ŏpfiln;oepfiln;REVIEW;lemma-kein-treffer;;;;;;;von den opfiln der fruchte der svnnen vnd des manen;vnd von dem wirbel der alden perge Uon den **ŏpfiln** der ewigen hubel;vnd von den fruchten der erden vnd von irr volkumenheit des selben segens der in dem fewereinen pusche erschein kvm ouf houbt vnd ouf den wirbel des nazareers vnder seinen brudern;alden perge Uon den **ŏpfiln** der ewigen hubel vnd
WZB.tei.xml;WZB_213ra_5_0;hŏrde;hoerde;REVIEW;pos-mehrdeutig;;;hœren;lemma_2885;INJ NOM VRB;;Und zu sprach her Vrewe dich in deiner ousvart vnd in deinen geczelden;Die volk werden sie rufen zu dem perge vnd aldo werden sie opfern opfer DEUTRO tir der gerechticheit die den vbergus des meres als milch werden sougen vnd die vorporgin **hŏrde** des sandes;Und zu sprach her Gesegent sei in der breite als ein lebe hat her gerast Gevangen hat stercke vnd hoe;sougen vnd die vorporgin **hŏrde** des sandes Und zu
WZB.tei.xml;WZB_215ra_11_4;sŏler;soeler;REVIEW;lemma-kein-treffer;;;;;;;Und do man die pforten zu slos in der vinster vnd iene die giengen mit ein ander ous nicht weis ich wo sie hin sein gegangen Czihet in noch endlich vnd ir wert sie begreifen;Sie aber hies die man ouf steigen in den **sŏler** ires houses vnd bedakte sie mit stuppeln die aldo waren;Die aber die do gesant waren czogen in noch durch den wek der do geet zu dem vorte des Und do iene ous quamen zu hant wart die pforte vorslossen;ouf steigen in den **sŏler** ires houses vnd bedakte
WZB.tei.xml;WZB_215rb_17_4;lŏset;loeset;ANNOTATE;;lexicon.xml#lemma_3837;VRB;lœsen;lemma_3837;VRB;;Nu dorvmme sweret mir bei dem herren also wie ich mit euch do barmherczikeit hab getan also tut ouch mit meines vaters house vnd gebet mir ein wares czeichen;so das ir heilet meinen vater vnd meine muter bruder vnd meine swestern vnd alles das do ir ist vnd **lŏset** vnser selen von dem tode;Die antworten ir Unser sele sei vor euch in den tot doch ist das du vns nicht vorretest Und wenne vns vnser herre gibt die erde tvn wir wol mit dir barmherczikeit vnd warheit;do ir ist vnd **lŏset** vnser selen von dem
WZB.tei.xml;WZB_216ra_22_5;hŏen;hoeen;REVIEW;lemma-kein-treffer;;;;;;;vnd sprach zu den priestern Hebet ouf die arche des frides vnsers herren vnd geet vor vor dem volke;Und vnser her re sprach zu Heute wil ich an heben dich zu **hŏen** vor allem volke von so das sie wissen als ich mit bin gewesen vnd also bin ich mit dir;Du aber gepeute den priestern die do tragen di arche des frides vnd sprich zu yn Wenne ir ein gegeet ein teil in das wasser des so steet dorinne;an heben dich zu **hŏen** vor allem volke von
WZB.tei.xml;WZB_217ra_17_0;vŏrchten;voerchten;REVIEW;lemma-mehrdeutig;;;;lemma_7201 lemma_7298;;;Und vierczig tousent streitender durch ire scharen vnd spiczen czugen sie ouff der ebenunge vnd velden der stat;An dem selben tage groste vnser herre vor allem so das si in **vŏrchten** als sie vorchten IOSUE do her dennoch lebte;vnd sprach zu im;so das si in **vŏrchten** als sie vorchten IOSUE
WZB.tei.xml;WZB_217rb_20_3;ŏstnischen;oestnischen;REVIEW;lemma-kein-treffer;;;;;;;Und do si ouf waren gestigen ous dem tragende die arche des frides vnsers herren Und die trukken erde begonden zu treten do karten die wasser wider in iren stram vnd vlussen als sie vor heten gepflogen;Aber das volk steige von dem an dem czehenden tage des ersten menedis vnd legerten sich zu gegen dem **ŏstnischen** teile der stat;Und die czwelf steine die sie ous dem vlusse des heten genvmen die legte zu;sich zu gegen dem **ŏstnischen** teile der stat Und
WZB.tei.xml;WZB_218rb_16_0;Ŭmme;uemme;REVIEW;pos-mehrdeutig;;;umbe;lemma_6422;ADV PRP;;Und vnser herre sprach zu Sich gegeben habe ich in deine hant vnd irn kvnig vnd alle starke man;**Ŭmme** geet die stat alle streitende man des tagis zu einem male also sult ir tvn sechs tage;An dem sibenden tage IOSUE sullen ouf heben die priester siben busovnen der gebrouchunge ist in dem genedigen iare vnd sullen geen vor der archen des frides Und sult siben stunt geen vmme die stat vnd die priester sullen clengen mit den busovnen;vnd alle starke man **Ŭmme** geet die stat alle
WZB.tei.xml;WZB_220ra_18_0;Hŏren;hoeren;REVIEW;pos-mehrdeutig;;;hœren;lemma_2885;INJ NOM VRB;;Mein herre got was sol ich sprechen sehende den veinden die rucke keren;**Hŏren** werden das die vnd alle woner der erden mit ein ander werden sie voreynet vnd werden vns vmmeringen vnd werden vortilgen vnsern namen von der erden Und was tustu deinem grosen namen;Und vnser herr sprach zu Ste ouf Wes leistu geneiget ouf der erden;veinden die rucke keren **Hŏren** werden das die vnd
WZB.tei.xml;WZB_221va_15_5;vŏrchtende;voerchtende;REVIEW;lemma-kein-treffer;;;;;;;Do das ersach der kvnig do eilte her vru vnd czoch ous mit allem here der stat vnd furt die spicze gegen der wuftenunge Und woste nicht das hinder im vorholn lag die hute;vorwar vnd alles wichen von der stat vnd erczeigten sich **vŏrchtende** vnd vlohen durch den wek der wustenunge;Und dise schreiende mit ein ander vnd sich an ein ander reiczende volgten in nach Und do sie geczogen von der stat;stat vnd erczeigten sich **vŏrchtende** vnd vlohen durch den
WZB.tei.xml;WZB_224va_36_1;vŏr;voer;REVIEW;pos-mehrdeutig;;;vor;lemma_7194;ADV GRA PRP;;Und wider karte alles her zu gegen do die weil die purge waren gesunt vnd ganczer czal Und nymant wider torste erschreien;Und gepot sprechende Tut ouf den mvnt des holes vnd furet her **vŏr** zu mir die funf kvni IOSUE ge die dorinne loussen;Und di diener taten als yn was gepoten vnd furten her ous czu ym die funf kvnige von der gruft den kvnic von den kvnic von den kvnic von Den kvnic von den kvnic von;holes vnd furet her **vŏr** zu mir die funf
WZB.tei.xml;WZB_225vb_14_0;nŏrdnischen;noerdnischen;REVIEW;lemma-kein-treffer;;;;;;;O dise dink horte der kvnic do sante her zu dem kvnige vnd dem kvnige vnd czu dem kvnige;vnd zu den **nŏrdnischen** kvnigen die do wonten in den gepirgen vnd in der ebenunge gegen mittem tage ceneroth vnd in den veldungen vnd in den reichen bei dem mer;Und von ŏsten vnd von westin Und den vnd den vnd den vnd den ouf den pergen vnd den der do wonte an den gevellen des pergis in der erden;kvnige vnd zu den **nŏrdnischen** kvnigen die do wonten
WZB.tei.xml;WZB_226ra_14_4;ŏstnischen;oestnischen;REVIEW;lemma-kein-treffer;;;;;;;Und quame vnd alles her mit im wider iene zu den wassern endlich vnd vil vber sie;Und vnser herre gab die in die hende Die slugen sie vnd noch volgten yn bis czu der grosen stat vnd czu den wassern zu vnd zu dem velde das do ist in seinem **ŏstnischen** teile Also slug her sie alle so das her ous yn keine bleiblinge lies;Und tat als im vnser herre hette gepoten Ire ros entedir IOSUE te her vnd ire wegen vorbrante her;do ist in seinem **ŏstnischen** teile Also slug her
WZB.tei.xml;WZB_226vb_14_0;ŏstnisches;oestnisches;REVIEW;lemma-kein-treffer;;;;;;;dorvmme vienk alle die erde als vnser herre het geredt zu IOSUE vnd gab sie zu einer besiczvnge noch iren geslechten vnd noch iren teilen Und die erde wart geruet von streiten etcetera;as sint die kvnige vnd die geslechte die geslagen habn vnd haben besessen ire erden vber den gegen der svnnen ouf gank Uon der bach vncz bis zu dem perge Und alles **ŏstnisches** teil das do sicht gegen der wustenunge;der kvnic der der do wonte zu hat geherschit von die do gestiftet ist ouf dem vber der pach e IOSUE vnd des halben teiles in dem tal vnd halp des pergis galaad v vncz bis zu der bach der do ist ein creis der kinder;dem perge Und alles **ŏstnisches** teil das do sicht
WZB.tei.xml;WZB_234ra_29_5;dŏrfer;doerfer;ANNOTATE;;lexicon.xml#lemma_1201;NOM;dorf;lemma_1201;NOM;;vnd mit ende sleusset her sich Und ouf czogen die kinder vnd striten wider die stat vnd gewunnen sie vnd slugen sie in dem mvnde des swertis vnd besasen sie vnd wonten in yr nennende iren namen noch dem namen ires vaters;Das ist die besiczunge des geslechtes der kinder durch ire mageschefte stete vnd ir **dŏrfer**;Und do her erfullet hette zu teilen die erde mit dem los yclichen durch ire geslechte do gaben besiczunge dem svne in irr mitte;mageschefte stete vnd ir **dŏrfer** Und do her erfullet
WZB.tei.xml;WZB_234vb_2_1;ŏstnischen;oestnischen;REVIEW;lemma-kein-treffer;;;;;;;Und si saczten die stat czu ouf dem perge vnd ouf dem perge Und das ist ouf dem perge;v Und vber den gegen IOSUE dem **ŏstnischen** teile saczten sie die do gelegen ist in der veltlichen wustenunge von dem geslechte Und zu von dem geslechte Und indem lande von dem geslechte;Dise stete sint gesaczt vnd den nevkvmen die do wonten vnder yn so das vluhe zu in welcher do vnwissende het geslagen einen menschen vnd nicht sturbe in der hant des nehsten begerende das vorgossen blut zu rechen vncz bis her gestunde vor dem volke ouslegende seine sache etcetera;den gegen IOSUE dem **ŏstnischen** teile saczten sie die
WZB.tei.xml;WZB_239ra_18_0;pŏze;poeze;REVIEW;lemma-kein-treffer;;;;;;;Nu dorvmme vorchtet den herren vnd dienet im mit volkumenem vnd warhaftigem herczen vnd tut hin die gote den do gedienet haben ewer veter zu vnd in vnd dient dem herren;Ist aber das euch das **pŏze** dunket so das ir dem herren dienet willekur gibt man euch Erwelet euch heute wem ir allerliebste dienen sullet entweder den goten den ewer veter gedienet haben zu oder den gŏten der in der erden ir wonet Aber ich vnd mein hous wollen dienem dem herren;Und das volk antworte vnd sprach Ab sei von vns so das wir lasen den herren vnd dienen fremden goten;aber das euch das **pŏze** dunket so das ir
