xml_id	form	context	lemma_id	candidate_pos	resolved_pos	confidence	reviewer
WZB_71ra_5_3	noch	Und es vorvoulte ł nicht [noch] kein maden wurden funden dorinne	lemma_4415	ADV|CNJ|NEG	CCNJ	medium	claude-context
WZB_71ra_5_4	kein	es vorvoulte ł nicht noch [kein] maden wurden funden dorinne Und	lemma_3273	ADJ|GRA|NEG	DET	high	claude
WZB_71ra_5_5	maden	vorvoulte ł nicht noch kein [maden] wurden funden dorinne Und sprach	lemma_3919	ADJ|NOM	NOM	high	claude
WZB_71ra_5_6	wurden	ł nicht noch kein maden [wurden] funden dorinne Und sprach Esset	lemma_7489	VEX|VRB	VEX	high	claude
WZB_71ra_6_5	sprach	maden wurden funden dorinne Und [sprach] Esset das heute W Wenne	lemma_5693	NOM|VRB	VRB	high	claude
WZB_71ra_6_8	Esset	wurden funden dorinne Und sprach [Esset] das heute W Wenne heute	lemma_1764	NOM|VRB	VRB	high	claude
WZB_71ra_6_9	das	funden dorinne Und sprach Esset [das] heute W Wenne heute ist	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_71ra_7_0	Wenne	sprach Esset das heute W [Wenne] heute ist der heilige tak	lemma_7385	ADV|CNJ	SCNJ	high	claude
WZB_71ra_7_2	ist	das heute W Wenne heute [ist] der heilige tak vnsers herren	lemma_5432	VEX|VRB	VEX	high	claude
WZB_71ra_7_4	heilige	W Wenne heute ist der [heilige] tak vnsers herren Und sein	lemma_2708	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_71ra_7_5	tak	Wenne heute ist der heilige [tak] vnsers herren Und sein wirt	lemma_5994	ADV|NOM	NOM	high	claude
WZB_71ra_8_0	vnsers	heute ist der heilige tak [vnsers] herren Und sein wirt heute	lemma_7643	POS|PRO	POS	high	claude
WZB_71ra_8_4	sein	heilige tak vnsers herren Und [sein] wirt heute nicht funden ouf	lemma_1517	POS|PRO	POS	high	claude
WZB_71ra_8_5	wirt	tak vnsers herren Und sein [wirt] heute nicht funden ouf dem	lemma_7489	VEX|VRB	VEX	high	claude
WZB_71ra_9_1	nicht	herren Und sein wirt heute [nicht] funden ouf dem acker Sechs	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_71ra_9_3	ouf	sein wirt heute nicht funden [ouf] dem acker Sechs tage die	lemma_6330	ADV|PRP	PRP	high	claude-context
WZB_71ra_10_3	tage	funden ouf dem acker Sechs [tage] die cloubt An dem sibenden	lemma_5994	ADV|NOM	NOM	high	claude
WZB_71ra_10_5	cloubt	dem acker Sechs tage die [cloubt] An dem sibenden tage ist					
WZB_71ra_11_2	tage	die cloubt An dem sibenden [tage] ist der heilige tag vnsers	lemma_5994	ADV|NOM	NOM	high	claude
WZB_71ra_11_3	ist	cloubt An dem sibenden tage [ist] der heilige tag vnsers herren	lemma_5432	VEX|VRB	VEX	high	claude
WZB_71ra_11_5	heilige	dem sibenden tage ist der [heilige] tag vnsers herren Dorumb wirt	lemma_2708	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_71ra_12_0	tag	sibenden tage ist der heilige [tag] vnsers herren Dorumb wirt sein	lemma_5994	ADV|NOM	NOM	high	claude
WZB_71ra_12_1	vnsers	tage ist der heilige tag [vnsers] herren Dorumb wirt sein nicht	lemma_7643	POS|PRO	POS	high	claude
WZB_71ra_13_0	wirt	heilige tag vnsers herren Dorumb [wirt] sein nicht funden Und der	lemma_7489	VEX|VRB	VEX	high	claude
WZB_71ra_13_1	sein	tag vnsers herren Dorumb wirt [sein] nicht funden Und der sibende	lemma_5432	VEX|VRB	VEX	high	claude
WZB_71ra_13_2	nicht	vnsers herren Dorumb wirt sein [nicht] funden Und der sibende tag	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_71ra_14_2	tag	nicht funden Und der sibende [tag] quame vnd ous giengen etliche	lemma_5994	ADV|NOM	NOM	high	claude
WZB_71ra_14_3	quame	funden Und der sibende tag [quame] vnd ous giengen etliche ous	lemma_3400	NOM|VRB	VRB	high	claude
WZB_71ra_14_5	ous	der sibende tag quame vnd [ous] giengen etliche ous dem volke	lemma_6342	ADV|PRP	ADV	high	claude-context
WZB_71ra_15_0	giengen	sibende tag quame vnd ous [giengen] etliche ous dem volke das	lemma_1844	NOM|VRB	VRB	high	claude
WZB_71ra_15_2	ous	quame vnd ous giengen etliche [ous] dem volke das sie cloubten	lemma_6342	ADV|PRP	PRP	high	claude-context
WZB_71ra_16_0	das	giengen etliche ous dem volke [das] sie cloubten vnd funden nicht	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_71ra_16_1	sie	etliche ous dem volke das [sie] cloubten vnd funden nicht Do	lemma_5454	POS|PRO	PRO	high	claude
WZB_71ra_16_2	cloubten	ous dem volke das sie [cloubten] vnd funden nicht Do sprach					
WZB_71ra_17_0	nicht	das sie cloubten vnd funden [nicht] Do sprach vnser herre zu	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_71ra_17_4	sprach	cloubten vnd funden nicht Do [sprach] vnser herre zu Worumbe wolt	lemma_5693	NOM|VRB	VRB	high	claude
WZB_71ra_17_5	vnser	vnd funden nicht Do sprach [vnser] herre zu Worumbe wolt ir	lemma_7643	POS|PRO	POS	high	claude
WZB_71ra_18_0	zu	nicht Do sprach vnser herre [zu] Worumbe wolt ir nicht behalten	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_71ra_18_3	Worumbe	Do sprach vnser herre zu [Worumbe] wolt ir nicht behalten mein	lemma_7409	CNJ|IPA	IPA	high	claude
WZB_71ra_18_4	wolt	sprach vnser herre zu Worumbe [wolt] ir nicht behalten mein e	lemma_7473	VEM|VRB	VEM	high	claude
WZB_71ra_18_5	ir	vnser herre zu Worumbe wolt [ir] nicht behalten mein e vnd	lemma_56117	POS|PRO	PRO	medium	claude-context
WZB_71ra_19_0	nicht	herre zu Worumbe wolt ir [nicht] behalten mein e vnd mein	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_71ra_19_2	mein	Worumbe wolt ir nicht behalten [mein] e vnd mein gepot Secht	lemma_3001	POS|PRO	POS	high	claude
WZB_71ra_19_4	e	wolt ir nicht behalten mein [e] vnd mein gepot Secht das	lemma_1281	ADJ|ADV|GRA	ADV	medium	claude-context
WZB_71ra_20_0	mein	nicht behalten mein e vnd [mein] gepot Secht das vnser herre	lemma_3001	POS|PRO	POS	high	claude
WZB_71ra_20_4	Secht	mein e vnd mein gepot [Secht] das vnser herre euch gegeben	lemma_5366	INJ|NOM|VRB	VRB	high	claude
WZB_71ra_20_6	das	e vnd mein gepot Secht [das] vnser herre euch gegeben hat	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_71ra_20_7	vnser	vnd mein gepot Secht das [vnser] herre euch gegeben hat den	lemma_7643	POS|PRO	POS	high	claude
WZB_71ra_21_1	euch	gepot Secht das vnser herre [euch] gegeben hat den ł DUS	lemma_56117	POS|PRO	PRO	high	claude
WZB_71ra_21_2	gegeben	Secht das vnser herre euch [gegeben] hat den ł DUS heiligen	lemma_1961	NOM|VRB	VRB	high	claude
WZB_71ra_21_3	hat	das vnser herre euch gegeben [hat] den ł DUS heiligen tak	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_71rb_2_0	heiligen	gegeben hat den ł DUS [heiligen] tak vnd durch den tak	lemma_2708	ADJ|ADV|GRA|NOM	ADJ	high	claude
WZB_71rb_2_1	tak	hat den ł DUS heiligen [tak] vnd durch den tak hat	lemma_5994	ADV|NOM	NOM	high	claude
WZB_71rb_3_0	tak	heiligen tak vnd durch den [tak] hat her euch gegeben czwiualdige	lemma_5994	ADV|NOM	NOM	high	claude
WZB_71rb_3_1	hat	tak vnd durch den tak [hat] her euch gegeben czwiualdige speise	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_71rb_3_2	her	vnd durch den tak hat [her] euch gegeben czwiualdige speise an	lemma_1517	POS|PRO	PRO	high	claude
WZB_71rb_3_3	euch	durch den tak hat her [euch] gegeben czwiualdige speise an dem	lemma_56117	POS|PRO	PRO	high	claude
WZB_71rb_3_4	gegeben	den tak hat her euch [gegeben] czwiualdige speise an dem sechsten	lemma_1961	NOM|VRB	VRB	high	claude
WZB_71rb_3_5	czwiualdige	tak hat her euch gegeben [czwiualdige] speise an dem sechsten tage					
WZB_71rb_5_0	tage	czwiualdige speise an dem sechsten [tage] Bleib ein yeclicher bei im	lemma_5994	ADV|NOM	NOM	high	claude
WZB_71rb_5_3	Bleib	speise an dem sechsten tage [Bleib] ein yeclicher bei im selber	lemma_504	NOM|VRB	VRB	high	claude
WZB_71rb_5_4	ein	an dem sechsten tage Bleib [ein] yeclicher bei im selber nymant	lemma_1331	ART|NUM	DET	high	claude-context
WZB_71rb_6_0	im	tage Bleib ein yeclicher bei [im] selber nymant gee ous an	lemma_1517	POS|PRO	PRO	high	claude
WZB_71rb_6_4	nymant	ein yeclicher bei im selber [nymant] gee ous an dem sibenden	lemma_4366	ADJ|NEG|PRO	NEG	high	claude
WZB_71rb_6_5	gee	yeclicher bei im selber nymant [gee] ous an dem sibenden tage	lemma_1844	NOM|VRB	VRB	high	claude
WZB_71rb_6_7	ous	bei im selber nymant gee [ous] an dem sibenden tage von	lemma_6342	ADV|PRP	PRP	medium	claude-context
WZB_71rb_7_3	tage	gee ous an dem sibenden [tage] von seiner stat Und das	lemma_5994	ADV|NOM	NOM	high	claude
WZB_71rb_7_5	seiner	an dem sibenden tage von [seiner] stat Und das volk veierte	lemma_1517	POS|PRO	POS	high	claude
WZB_71rb_8_4	das	tage von seiner stat Und [das] volk veierte des sibenden tagis	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_71rb_8_6	veierte	seiner stat Und das volk [veierte] des sibenden tagis Vnd das					
WZB_71rb_9_2	tagis	das volk veierte des sibenden [tagis] Vnd das hous nante seinen	lemma_5994	ADV|NOM	NOM	high	claude
WZB_71rb_10_0	das	veierte des sibenden tagis Vnd [das] hous nante seinen namen man	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_71rb_10_1	hous	des sibenden tagis Vnd das [hous] nante seinen namen man Das	lemma_2933	ADV|NOM	NOM	high	claude
WZB_71rb_10_2	nante	sibenden tagis Vnd das hous [nante] seinen namen man Das was	lemma_4331	NOM|VRB	VRB	high	claude
WZB_71rb_10_3	seinen	tagis Vnd das hous nante [seinen] namen man Das was weis	lemma_1517	POS|PRO	POS	high	claude
WZB_71rb_11_4	Das	hous nante seinen namen man [Das] was weis als der same	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_71rb_11_5	was	nante seinen namen man Das [was] weis als der same corianders	lemma_7505	NOM|VRB	VRB	high	claude
WZB_71rb_12_0	weis	seinen namen man Das was [weis] als der same corianders vnd	lemma_7672	NOM|VRB	VRB	high	claude
WZB_71rb_12_4	corianders	was weis als der same [corianders] vnd sein smak was sam					
WZB_71rb_13_1	sein	als der same corianders vnd [sein] smak was sam semil mit	lemma_1517	POS|PRO	POS	high	claude
WZB_71rb_13_3	was	same corianders vnd sein smak [was] sam semil mit honige Nu	lemma_7505	NOM|VRB	VRB	high	claude
WZB_71rb_13_4	sam	corianders vnd sein smak was [sam] semil mit honige Nu sprach	lemma_5085	ADJ|ADV|CNJ	ADV	high	claude
WZB_71rb_14_4	Nu	was sam semil mit honige [Nu] sprach dorvmme Das ist die	lemma_4432	ADV|CNJ	ADV	high	claude
WZB_71rb_14_5	sprach	sam semil mit honige Nu [sprach] dorvmme Das ist die rede	lemma_5693	NOM|VRB	VRB	high	claude
WZB_71rb_15_2	Das	mit honige Nu sprach dorvmme [Das] ist die rede die gepoten	lemma_1097	ART|CNJ	DET	medium	claude-context
WZB_71rb_15_3	ist	honige Nu sprach dorvmme Das [ist] die rede die gepoten hat	lemma_5432	VEX|VRB	VEX	high	claude
WZB_71rb_16_4	gepoten	Das ist die rede die [gepoten] hat vnser herre fulle die	lemma_1971	NOM|VRB	VRB	high	claude
WZB_71rb_16_5	hat	ist die rede die gepoten [hat] vnser herre fulle die vas	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_71rb_16_6	vnser	die rede die gepoten hat [vnser] herre fulle die vas gomor	lemma_7643	POS|PRO	POS	high	claude
WZB_71rb_17_3	fulle	die gepoten hat vnser herre [fulle] die vas gomor do von					
WZB_71rb_18_4	werde	gomor do von vnd behalten [werde] das in die czukunftigen hindern	lemma_7489	VEX|VRB	VEX	high	claude
WZB_71rb_18_5	das	do von vnd behalten werde [das] in die czukunftigen hindern geslechte	lemma_1097	ART|CNJ	DET	medium	claude-context
WZB_71rb_19_2	czukunftigen	behalten werde das in die [czukunftigen] hindern geslechte so das sie					
WZB_71rb_20_4	das	die czukunftigen hindern geslechte so [das] sie erkennen das brot mit	lemma_1097	ART|CNJ	SCNJ	high	claude-context
WZB_71rb_20_5	sie	czukunftigen hindern geslechte so das [sie] erkennen das brot mit dem	lemma_5454	POS|PRO	PRO	high	claude
WZB_71rb_21_0	das	geslechte so das sie erkennen [das] brot mit dem ich sie	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_71rb_21_5	ich	erkennen das brot mit dem [ich] sie gespeiset hab in der	lemma_3001	POS|PRO	PRO	high	claude
WZB_71rb_21_6	sie	das brot mit dem ich [sie] gespeiset hab in der wustenung	lemma_5454	POS|PRO	PRO	high	claude
WZB_71rb_22_0	hab	mit dem ich sie gespeiset [hab] in der wustenung do ir	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_71rb_22_3	wustenung	sie gespeiset hab in der [wustenung] do ir ous gefurt seit					
WZB_71rb_23_1	ir	hab in der wustenung do [ir] ous gefurt seit von der	lemma_56117	POS|PRO	PRO	high	claude-context
WZB_71rb_23_2	ous	in der wustenung do ir [ous] gefurt seit von der Und	lemma_6342	ADV|PRP	ADV	high	claude-context
WZB_71rb_23_3	gefurt	der wustenung do ir ous [gefurt] seit von der Und sprach	lemma_7283	NOM|VRB	VRB	high	claude
WZB_71rb_23_4	seit	wustenung do ir ous gefurt [seit] von der Und sprach Nim	lemma_5061	INJ|NOM|VRB	VRB	high	claude
WZB_71rb_24_3	sprach	gefurt seit von der Und [sprach] Nim ein vas vnd tu	lemma_5693	NOM|VRB	VRB	high	claude
WZB_71rb_24_6	Nim	seit von der Und sprach [Nim] ein vas vnd tu dor	lemma_4330	NOM|VRB	VRB	high	claude
WZB_71rb_24_7	ein	von der Und sprach Nim [ein] vas vnd tu dor ein	lemma_1331	ART|NUM	DET	high	claude-context
WZB_71rb_25_0	tu	sprach Nim ein vas vnd [tu] dor ein man also vil	lemma_6301	NOM|VRB	VRB	high	claude
WZB_71rb_25_1	dor	Nim ein vas vnd tu [dor] ein man also vil behalten	lemma_1055	ADJ|ADV|CNJ	ADV	high	claude
WZB_71rb_25_2	ein	ein vas vnd tu dor [ein] man also vil behalten mag	lemma_1331	ART|NUM	NUM	medium	claude-context
WZB_71rb_25_6	vil	tu dor ein man also [vil] behalten mag ein gomor vnd	lemma_7075	ADJ|ADV|GRA	ADV	high	claude
WZB_71rb_26_0	mag	ein man also vil behalten [mag] ein gomor vnd setcze das	lemma_4240	VEM|VRB	VEM	high	claude
WZB_71rb_26_1	ein	man also vil behalten mag [ein] gomor vnd setcze das vor	lemma_1331	ART|NUM	DET	high	claude-context
WZB_71rb_26_4	setcze	behalten mag ein gomor vnd [setcze] das vor vnsern herren zu					
WZB_71rb_27_0	das	mag ein gomor vnd setcze [das] vor vnsern herren zu behalten	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_71rb_27_1	vor	ein gomor vnd setcze das [vor] vnsern herren zu behalten das	lemma_7194	ADV|GRA|PRP	PRP	high	claude-context
WZB_71rb_27_2	vnsern	gomor vnd setcze das vor [vnsern] herren zu behalten das in	lemma_7643	POS|PRO	POS	high	claude
WZB_71rb_27_4	zu	setcze das vor vnsern herren [zu] behalten das in vnserm geslechte	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_71rb_28_1	das	vor vnsern herren zu behalten [das] in vnserm geslechte als got	lemma_1097	ART|CNJ	DET	medium	claude-context
WZB_71rb_28_3	vnserm	herren zu behalten das in [vnserm] geslechte als got hat geboten	lemma_7643	POS|PRO	POS	high	claude
WZB_71rb_29_4	hat	in vnserm geslechte als got [hat] geboten Und saczte das in	lemma_2598	NOM|VEX|VRB	VEX	high	claude-context
WZB_71rb_29_5	geboten	vnserm geslechte als got hat [geboten] Und saczte das in das	lemma_1971	NOM|VRB	VRB	high	claude
WZB_71rb_30_3	saczte	als got hat geboten Und [saczte] das in das geczelt zu	lemma_5423	NOM|VRB	VRB	high	claude
WZB_71rb_31_0	das	got hat geboten Und saczte [das] in das geczelt zu behalten	lemma_1097	ART|CNJ	DET	medium	claude-context
WZB_71rb_31_3	das	geboten Und saczte das in [das] geczelt zu behalten Aber as	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_71rb_31_5	zu	saczte das in das geczelt [zu] behalten Aber as manna vierczig	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_71rb_32_2	Aber	in das geczelt zu behalten [Aber] as manna vierczig iar vncz	lemma_35	ADV|CNJ	CCNJ	high	claude
WZB_71rb_32_3	as	das geczelt zu behalten Aber [as] manna vierczig iar vncz bis	lemma_1764	NOM|VRB	VRB	high	claude
WZB_71rb_32_4	manna	geczelt zu behalten Aber as [manna] vierczig iar vncz bis si					
WZB_71rb_33_5	si	manna vierczig iar vncz bis [si] quamen in die wonliche erde	lemma_5454	POS|PRO	PRO	high	claude
WZB_71rb_33_6	quamen	vierczig iar vncz bis si [quamen] in die wonliche erde Mit	lemma_3400	NOM|VRB	VRB	high	claude
WZB_71rb_34_2	wonliche	bis si quamen in die [wonliche] erde Mit der speise sint					
WZB_71rb_34_3	erde	si quamen in die wonliche [erde] Mit der speise sint sie	lemma_1545	ADJ|ADV|NOM	NOM	high	claude
WZB_71rb_35_3	sint	wonliche erde Mit der speise [sint] sie genert vncz bis sie	lemma_5432	VEX|VRB	VEX	high	claude
WZB_71rb_35_4	sie	erde Mit der speise sint [sie] genert vncz bis sie anrurten	lemma_5454	POS|PRO	PRO	high	claude
WZB_71rb_35_5	genert	Mit der speise sint sie [genert] vncz bis sie anrurten die	lemma_2122	NOM|VRB	VRB	high	claude
WZB_71rb_36_2	sie	sint sie genert vncz bis [sie] anrurten die EXO ende der	lemma_5454	POS|PRO	PRO	high	claude
WZB_71rb_36_3	anrurten	sie genert vncz bis sie [anrurten] die EXO ende der erden					
WZB_71va_2_2	erden	anrurten die EXO ende der [erden] Aber ist das czehende teil	lemma_1545	ADJ|ADV|NOM	NOM	high	claude
WZB_71va_2_5	Aber	die EXO ende der erden [Aber] ist das czehende teil der	lemma_35	ADV|CNJ	CCNJ	high	claude
WZB_71va_3_0	ist	EXO ende der erden Aber [ist] das czehende teil der mas	lemma_5432	VEX|VRB	VEX	high	claude
WZB_71va_3_1	das	ende der erden Aber ist [das] czehende teil der mas die	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_71va_3_2	czehende	der erden Aber ist das [czehende] teil der mas die do	lemma_7780	ADJ|NOM|NUM	NUM	high	claude-context
WZB_71va_4_2	ist	teil der mas die do [ist] genant ephi etcetera Nu XUII	lemma_5432	VEX|VRB	VEX	high	claude
WZB_71va_4_3	genant	der mas die do ist [genant] ephi etcetera Nu XUII CAPITULUM	lemma_4331	NOM|VRB	VRB	high	claude
WZB_71va_4_4	ephi	mas die do ist genant [ephi] etcetera Nu XUII CAPITULUM czogen					
WZB_71va_5_0	Nu	do ist genant ephi etcetera [Nu] XUII CAPITULUM czogen dorumme alle	lemma_4432	ADV|CNJ	ADV	high	claude
WZB_71va_6_0	czogen	ephi etcetera Nu XUII CAPITULUM [czogen] dorumme alle menige von der	lemma_7861	NOM|VRB	VRB	high	claude
WZB_71va_6_2	alle	Nu XUII CAPITULUM czogen dorumme [alle] menige von der wustenunge mit	lemma_106	ADJ|ADV	ADJ	high	claude
WZB_71va_7_0	menige	XUII CAPITULUM czogen dorumme alle [menige] von der wustenunge mit iren	lemma_4080	NOM|VRB	NOM	high	claude
WZB_71va_9_0	iren	menige von der wustenunge mit [iren] wonungen noch der rede vnsers	lemma_5454	POS|PRO	POS	high	claude
WZB_71va_9_2	noch	der wustenunge mit iren wonungen [noch] der rede vnsers herren vnd	lemma_4415	ADV|CNJ|NEG	PRP	medium	claude-context
WZB_71va_10_0	vnsers	iren wonungen noch der rede [vnsers] herren vnd legerten sich zu	lemma_7643	POS|PRO	POS	high	claude
WZB_71va_10_4	legerten	der rede vnsers herren vnd [legerten] sich zu do was nicht	lemma_58951	NOM|VRB	VRB	high	claude
WZB_71va_11_1	zu	vnsers herren vnd legerten sich [zu] do was nicht wassers dem	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_71va_11_4	was	vnd legerten sich zu do [was] nicht wassers dem volke zu	lemma_7505	NOM|VRB	VRB	high	claude
WZB_71va_11_5	nicht	legerten sich zu do was [nicht] wassers dem volke zu trinken	lemma_4377	ADJ|ADV|NEG|NOM	NEG	high	claude
WZB_71va_12_3	zu	was nicht wassers dem volke [zu] trinken Do kriegte das volk	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_71va_12_4	trinken	nicht wassers dem volke zu [trinken] Do kriegte das volk wider	lemma_6207	ADV|INJ|NOM|VRB	VRB	high	claude
WZB_71va_13_1	kriegte	dem volke zu trinken Do [kriegte] das volk wider ł vnd					
WZB_71va_13_2	das	volke zu trinken Do kriegte [das] volk wider ł vnd sprach	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_71va_13_4	wider	trinken Do kriegte das volk [wider] ł vnd sprach Gib vns	lemma_7557	ADV|PRP	PRP	high	claude-context
WZB_71va_14_1	sprach	das volk wider ł vnd [sprach] Gib vns wasser zu trincken	lemma_5693	NOM|VRB	VRB	high	claude
WZB_71va_14_4	Gib	volk wider ł vnd sprach [Gib] vns wasser zu trincken Czu	lemma_1961	NOM|VRB	VRB	high	claude
WZB_71va_14_5	vns	wider ł vnd sprach Gib [vns] wasser zu trincken Czu den	lemma_7643	POS|PRO	PRO	high	claude
WZB_71va_15_1	zu	vnd sprach Gib vns wasser [zu] trincken Czu den so sprach	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_71va_15_2	trincken	sprach Gib vns wasser zu [trincken] Czu den so sprach Was	lemma_6207	ADV|INJ|NOM|VRB	VRB	high	claude
WZB_71va_15_5	Czu	Gib vns wasser zu trincken [Czu] den so sprach Was kriegt	lemma_7770	CNJ|PRP	PRP	high	claude
WZB_71va_16_1	sprach	zu trincken Czu den so [sprach] Was kriegt ir wider mich	lemma_5693	NOM|VRB	VRB	high	claude
WZB_71va_16_4	Was	trincken Czu den so sprach [Was] kriegt ir wider mich vnd	lemma_7505	NOM|VRB	VRB	high	claude
WZB_71va_16_5	kriegt	Czu den so sprach Was [kriegt] ir wider mich vnd worumbe					
WZB_71va_17_0	ir	den so sprach Was kriegt [ir] wider mich vnd worumbe vorsuchte	lemma_56117	POS|PRO	PRO	medium	claude-context
WZB_71va_17_1	wider	so sprach Was kriegt ir [wider] mich vnd worumbe vorsuchte ir	lemma_7557	ADV|PRP	PRP	high	claude-context
WZB_71va_17_2	mich	sprach Was kriegt ir wider [mich] vnd worumbe vorsuchte ir vnsern	lemma_3001	POS|PRO	PRO	high	claude
WZB_71va_17_5	worumbe	kriegt ir wider mich vnd [worumbe] vorsuchte ir vnsern herren N	lemma_7409	CNJ|IPA	IPA	high	claude
WZB_71va_18_0	vorsuchte	ir wider mich vnd worumbe [vorsuchte] ir vnsern herren N Nu					
WZB_71va_18_1	ir	wider mich vnd worumbe vorsuchte [ir] vnsern herren N Nu durste	lemma_56117	POS|PRO	POS	high	claude-context
WZB_71va_18_2	vnsern	mich vnd worumbe vorsuchte ir [vnsern] herren N Nu durste dorumbe	lemma_7643	POS|PRO	POS	high	claude
WZB_71va_19_0	Nu	vorsuchte ir vnsern herren N [Nu] durste dorumbe das volk durch	lemma_4432	ADV|CNJ	ADV	high	claude
WZB_71va_19_3	das	herren N Nu durste dorumbe [das] volk durch die armute des	lemma_1097	ART|CNJ	DET	high	claude-context
WZB_71va_21_1	murmulte	die armute des wassers vnd [murmulte] wider sprechende Worvmme ł hastu					
WZB_71va_21_2	wider	armute des wassers vnd murmulte [wider] sprechende Worvmme ł hastu vns	lemma_7557	ADV|PRP	ADV	high	claude-context
WZB_71va_21_3	sprechende	des wassers vnd murmulte wider [sprechende] Worvmme ł hastu vns heissen	lemma_5693	NOM|VRB	VRB	high	claude
