xml_id;form;form_schluessel;lemma;pos;typ;belege_ausserhalb_wzb;sigel_anzahl;sigel_probe
WZB_62va_9_4;erden;erden;lemma_1545;NOM;type_5166;2991;198;AC1 AC2 AC3 ADP AK ALX AMI ANN
WZB_62va_10_0;waren;waren;lemma_7505;VRB;type_273620;305;37;ADP AML BIB BMG CLV CRO DGP DKK
WZB_62va_11_2;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_62va_12_1;sante;sante;lemma_5396;VRB;type_18803;56;16;DA FD FDS HZ IW JT KMO NEI
WZB_62va_13_2;sprach;sprach;lemma_5693;VRB;type_19957;43455;394;AC1 AC2 AC3 ADP AK AMI AML ANN
WZB_62va_14_0;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_62va_14_1;in;in;lemma_5454;PRO;type_305666;530;122;ADP ALL AML AUK BES BIM BMG BRF
WZB_62va_14_4;Ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_62va_14_7;ouch;ouch;lemma_4523;CCNJ;type_15677;22328;475;ABG ABS ADP AGS AK ALL AMI AML
WZB_62va_15_4;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_62va_15_5;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62va_15_6;gerecht;gerecht;lemma_2156;ADJ;type_70093;128;53;ABS AC1 AC2 AC3 ADP ASG ATF BRIX
WZB_62va_16_0;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_62va_16_2;mein;mein;lemma_3001;POS;type_83864;880;21;AC2 CRO DBE DNT HUG HZU HZU2 MAI
WZB_62va_17_1;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_62va_17_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62va_18_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_62va_19_1;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_62va_19_3;lasen;lasen;lemma_3567;VRB;type_109829;3;2;NEI NEIC
WZB_62va_21_3;sprach;sprach;lemma_5693;VRB;type_19957;43455;394;AC1 AC2 AC3 ADP AK AMI AML ANN
WZB_62va_22_0;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_62va_22_1;kvme;kvme;lemma_3494;ADV;type_122406;20;5;ADP DIO MNA NLA RF
WZB_62va_22_3;diser;diser;lemma_1169;DET;type_3692;1417;133;AC1 AC2 AC3 ADP AK APO ASG ATF
WZB_62va_22_4;stat;stat;lemma_5732;NOM;type_20161;7237;320;ABG AC1 AC2 AC3 ADP AK ALX AMI
WZB_62va_22_7;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_62va_23_0;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_62va_23_1;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_62va_24_0;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_62va_24_2;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_62va_25_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62va_26_7;du;du;lemma_1242;PRO;type_3966;1303;167;ABS ADP APO ARB AXU BMG BRH BST
WZB_62va_27_5;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_62va_27_6;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62va_28_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62va_28_5;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_62va_28_9;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_62va_29_0;du;du;lemma_1242;PRO;type_3966;1303;167;ABS ADP APO ARB AXU BMG BRH BST
WZB_62va_29_6;noch;noch;lemma_4415;ADV;type_15400;9523;250;ADP AGS AK AMI AML ANN AT AX
WZB_62va_30_3;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_62va_31_0;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_62va_31_7;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62va_32_4;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_62va_32_5;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62va_33_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62vb_3_1;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_62vb_3_2;waren;waren;lemma_7505;VRB;type_273620;305;37;ADP AML BIB BMG CLV CRO DGP DKK
WZB_62vb_4_2;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62vb_4_3;hern;hern;lemma_2684;NOM;type_9037;149;22;AXW CR CRO DA DZB ERM GAR GOL
WZB_62vb_5_3;stat;stat;lemma_5732;NOM;type_20161;7237;320;ABG AC1 AC2 AC3 ADP AK ALX AMI
WZB_62vb_5_6;hub;hub;lemma_2688;VRB;type_42111;515;63;ALX APO AXW BGM CHH CRO DIO DIS
WZB_62vb_6_0;ouf;ouf;lemma_6330;PRP;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_62vb_6_1;seine;seine;lemma_5377;ADJ;type_18749;44;18;AK AXR BAR BRF DFL ER FD FDS
WZB_62vb_7_0;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_62vb_7_3;ouf;ouf;lemma_6330;ADV;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_62vb_7_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62vb_8_5;noch;noch;lemma_4415;PRP;type_15400;9523;250;ADP AGS AK AMI AML ANN AT AX
WZB_62vb_9_2;mer;mer;lemma_4034;ADV;type_14082;613;56;AC1 AC2 AC3 AUK AX BES CRO DGS
WZB_62vb_9_3;ouf;ouf;lemma_6330;PRP;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_62vb_9_4;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62vb_11_0;ouf;ouf;lemma_6330;ADV;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_62vb_11_2;heten;heten;lemma_2598;VEX;type_8769;3757;174;ADP AK ALX AMI AT AUP AXH AXS
WZB_62vb_11_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62vb_12_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62vb_13_1;merte;merte;lemma_4035;VRB;type_14101;46;21;CHH CRO DME EKL FR3 GAR JT KAK
WZB_62vb_13_2;seine;seine;lemma_5377;ADJ;type_18749;44;18;AK AXR BAR BRF DFL ER FD FDS
WZB_62vb_13_3;sunde;sunde;lemma_5867;NOM;type_41294;680;134;AC2 AC3 ADP AGS AK ALX ANN AUK
WZB_62vb_13_5;besweret;besweret;lemma_611;VRB;type_265754;23;15;DGR FDS FLG1 FR3 JT MAI MR2 NBB
WZB_62vb_15_8;herte;herte;lemma_2787;ADJ;type_9420;129;19;BUS CR DA EID ERM FLG1 FVL GAR
WZB_62vb_16_5;lies;lies;lemma_3567;VRB;type_45514;223;35;ADP AXS BOP DFE DIO DLF DRE DSW
WZB_62vb_16_7;gen;gen;lemma_2007;PRP;type_6805;453;32;APO BRH BUH BVL BVO DDL DDW EHB
WZB_62vb_18_0;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_62vb_20_2;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_62vb_20_3;sprach;sprach;lemma_5693;VRB;type_19957;43455;394;AC1 AC2 AC3 ADP AK AMI AML ANN
WZB_62vb_21_0;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_62vb_21_4;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_62vb_22_0;hern;hern;lemma_2684;NOM;type_9037;149;22;AXW CR CRO DA DZB ERM GAR GOL
WZB_62vb_22_4;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_62vb_23_0;gehertet;gehertet;lemma_2789;VRB;type_53345;23;15;AXR BAR CRO DWS JSG JT KAR NEIR
WZB_62vb_24_4;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_62vb_24_6;czeichen;czeichen;lemma_7782;NOM;type_155199;4;3;ADP TKR VTC
WZB_62vb_25_1;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_62vb_25_2;im;im;lemma_1517;PRO;type_32780;53217;434;ABS AC1 AC2 AC3 ADP AGS AK AMI
WZB_62vb_25_6;du;du;lemma_1242;PRO;type_3966;1303;167;ABS ADP APO ARB AXU BMG BRH BST
WZB_62vb_26_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62vb_28_0;wie;wie;lemma_7608;ADV;type_27506;22229;502;ABG ABS AC1 AC2 AC3 ADP AK ALX
WZB_62vb_28_2;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_62vb_28_5;han;han;lemma_2598;VEX;type_8755;748;99;ADP AMI BES BMG BST BUS BZI CRO
WZB_62vb_29_0;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62vb_29_4;czeichen;czeichen;lemma_7782;NOM;type_155199;4;3;ADP TKR VTC
WZB_62vb_30_1;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_62vb_30_2;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_62vb_30_4;in;in;lemma_1517;PRO;type_5008;2486;233;ADP AGS AML APO AT AUK AUN AXK
WZB_62vb_30_6;getan;getan;lemma_6301;VRB;type_22297;3217;251;AC1 AC2 AC3 ADP ALX AMI AML APO
WZB_62vb_31_1;wisset;wisset;lemma_7672;VRB;type_52300;67;26;AC1 AC3 ATF CLV DFE EHB EKL FR3
WZB_62vb_31_4;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_62vb_31_7;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_62vb_32_2;Nu;nu;lemma_4432;ADV;type_15441;21525;515;AC1 AC2 AC3 ADP AK ALX AMI AML
WZB_62vb_32_4;ein;ein;lemma_1331;NUM;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_62vb_33_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_62vb_33_2;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_62vb_34_2;sprachen;sprachen;lemma_5693;VRB;type_19958;1512;125;AC2 AC3 ADP AMI AML APO AT AXR
WZB_62vb_34_3;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_62vb_35_0;im;im;lemma_1517;PRO;type_32780;53217;434;ABS AC1 AC2 AC3 ADP AGS AK AMI
WZB_62vb_35_3;Also;also;lemma_152;ADV;type_378;14303;424;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_62vb_35_5;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_62vb_35_7;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_62vb_36_4;wiltu;wiltu;lemma_9050;VEM;type_30688;610;113;ABS AC1 AC2 AC3 ADP AXK AXS AXU
WZB_62vb_36_5;mir;mir;lemma_3001;PRO;type_10237;48071;519;ABG AC1 AC2 AC3 ADP AK ALL ALX
WZB_63ra_2_5;Las;las;lemma_3567;VRB;type_84202;98;5;MBS1 MBS7 NEI NEIC PUC
WZB_63ra_3_0;mein;mein;lemma_3001;POS;type_83864;880;21;AC2 CRO DBE DNT HUG HZU HZU2 MAI
WZB_63ra_3_5;mir;mir;lemma_3001;PRO;type_10237;48071;519;ABG AC1 AC2 AC3 ADP AK ALL ALX
WZB_63ra_3_6;opfer;opfer;lemma_4488;NOM;type_15587;314;46;ADP AXU AXW CHH DFT DLF DME DTP
WZB_63ra_3_9;Ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63ra_4_3;du;du;lemma_1242;PRO;type_3966;1303;167;ABS ADP APO ARB AXU BMG BRH BST
WZB_63ra_4_6;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_63ra_5_2;lasen;lasen;lemma_3567;VRB;type_109829;3;2;NEI NEIC
WZB_63ra_5_6;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_63ra_5_7;wil;wil;lemma_7473;VEM;type_26922;12100;293;ADP AGS AK AMI AT AX AXH AXK
WZB_63ra_5_8;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_63ra_6_0;ein;ein;lemma_1331;NUM;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_63ra_6_1;furen;furen;lemma_7283;VRB;type_92602;22;5;DBD DSA PL2 PUC TKR
WZB_63ra_7_6;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63ra_8_0;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_63ra_8_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63ra_9_1;erden;erden;lemma_1545;NOM;type_5166;2991;198;AC1 AC2 AC3 ADP AK ALX AMI ANN
WZB_63ra_10_4;Svnder;svnder;lemma_5884;CCNJ;type_118434;57;5;ADP CRO HOF NBB NLA
WZB_63ra_11_6;bliben;bliben;lemma_504;VRB;type_1474;730;81;ADP AK AXS AXU BAR BGM BRW CRO
WZB_63ra_11_7;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63ra_13_0;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_63ra_13_5;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_63ra_14_0;ouf;ouf;lemma_6330;PRP;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_63ra_16_7;also;also;lemma_152;ADV;type_378;14303;424;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_63ra_16_10;gesehen;gesehen;lemma_5366;VRB;type_18680;3883;294;AC1 AC2 AC3 ADP AK AMI APO ARK
WZB_63ra_18_5;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_63ra_18_6;geporn;geporn;lemma_1964;VRB;type_74109;74;9;GAR JT MSG MSW NEI NEIC PUC WGM
WZB_63ra_18_7;sint;sint;lemma_5432;VEX;type_18967;881;136;ADP AGS ALL AUK AXS AXU BES BMG
WZB_63ra_19_0;ouf;ouf;lemma_6330;PRP;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_63ra_19_2;erden;erden;lemma_1545;NOM;type_5166;2991;198;AC1 AC2 AC3 ADP AK ALX AMI ANN
WZB_63ra_19_4;vncz;vncz;lemma_6687;PRP;type_95184;103;11;BRIX DES2 HUB2 HZU2 KBL3 KME KSA1 MBS5
WZB_63ra_19_6;ouf;ouf;lemma_6330;PRP;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_63ra_19_7;disen;disen;lemma_1169;DET;type_3691;3852;274;ABG AC1 AC3 ADP AK AMI APO ARK
WZB_63ra_20_5;karte;karte;lemma_3266;VRB;type_42427;73;20;AXS AXU CRO EID EIL FR1 GMV JUK
WZB_63ra_21_6;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63rb_2_0;hern;hern;lemma_2684;NOM;type_9037;149;22;AXW CR CRO DA DZB ERM GAR GOL
WZB_63rb_2_4;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63rb_3_1;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63rb_3_2;sprachen;sprachen;lemma_5693;VRB;type_19958;1512;125;AC2 AC3 ADP AMI AML APO AT AXR
WZB_63rb_3_3;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_63rb_4_0;im;im;lemma_1517;PRO;type_32780;53217;434;ABS AC1 AC2 AC3 ADP AGS AK AMI
WZB_63rb_4_5;wir;wir;lemma_7643;PRO;type_27647;23896;408;AC1 AC2 AC3 ADP AK AMI ANN APO
WZB_63rb_4_6;dise;dise;lemma_1169;DET;type_3688;3433;230;AC2 ADP AK AMI APO ATF AUP AXH
WZB_63rb_5_3;Las;las;lemma_3567;VRB;type_84202;98;5;MBS1 MBS7 NEI NEIC PUC
WZB_63rb_5_4;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63rb_5_5;leute;leute;lemma_3806;NOM;type_13262;227;55;AC1 AC2 AC3 BGM CHH CRO DDE DEK
WZB_63rb_5_6;gen;gen;lemma_2007;PRP;type_6805;453;32;APO BRH BUH BVL BVO DDL DDW EHB
WZB_63rb_6_0;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_63rb_6_3;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_63rb_8_3;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_63rb_8_4;ruften;ruften;lemma_5028;VRB;type_229385;7;4;BVSN PUC TKR WRB
WZB_63rb_8_6;wider;wider;lemma_7557;ADV;type_27392;6119;183;AC2 ADP AGS ALL AMI ANN APO AT
WZB_63rb_9_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_63rb_9_5;sprach;sprach;lemma_5693;VRB;type_19957;43455;394;AC1 AC2 AC3 ADP AK AMI AML ANN
WZB_63rb_9_6;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_63rb_9_7;in;in;lemma_5454;PRO;type_305666;530;122;ADP ALL AML AUK BES BIM BMG BRF
WZB_63rb_9_10;Get;get;lemma_1844;VRB;type_6312;521;120;AC2 ADP AGS AMI BAB BES BGM BIL
WZB_63rb_10_3;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_63rb_11_3;sint;sint;lemma_5432;VEX;type_18967;881;136;ADP AGS ALL AUK AXS AXU BES BMG
WZB_63rb_11_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63rb_11_6;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_63rb_11_7;gen;gen;lemma_2007;PRP;type_6805;453;32;APO BRH BUH BVL BVO DDL DDW EHB
WZB_63rb_12_3;sprach;sprach;lemma_5693;VRB;type_19957;43455;394;AC1 AC2 AC3 ADP AK AMI AML ANN
WZB_63rb_13_1;iungen;iungen;lemma_3157;ADJ;type_77655;77;17;AGS ANN DMB GAR JT NEI NEIC NEIM
WZB_63rb_16_1;schafen;schafen;lemma_5143;NOM;type_17801;18;8;FR1 HZU2 KVO NLA PMS RUD TR WH
WZB_63rb_17_5;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63rb_17_6;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_63rb_18_1;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_63rb_18_2;got;got;lemma_2465;NOM;type_8253;21621;519;ABG AC1 AC3 ADP AGS AK ALL ALX
WZB_63rb_19_5;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_63rb_20_3;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_63rb_20_8;wie;wie;lemma_7608;ADV;type_27506;22229;502;ABG ABS AC1 AC2 AC3 ADP AK ALX
WZB_63rb_21_1;ich;ich;lemma_3001;PRO;type_10212;138359;601;ABG AC1 AC2 AC3 ADP AGS AK ALL
WZB_63rb_22_4;wer;wer;lemma_7482;NOM;type_26999;68;20;ALL AT BUH CRO DAL DZH HEI HK
WZB_63rb_23_1;an;an;lemma_199;PRP;type_522;37541;356;ABS AC1 AC2 ADP AGS AK ALL AMI
WZB_63rb_25_0;also;also;lemma_152;ADV;type_378;14303;424;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_63rb_25_3;svnder;svnder;lemma_5884;CCNJ;type_118434;57;5;ADP CRO HOF NBB NLA
WZB_63rb_26_3;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_63rb_27_1;habt;habt;lemma_2598;VEX;type_8746;2212;166;AC1 AC3 AK ALL AMI APO AT AXH
WZB_63rb_27_2;ouch;ouch;lemma_4523;CCNJ;type_15677;22328;475;ABG ABS ADP AGS AK ALL AMI AML
WZB_63rb_28_4;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_63rb_29_1;gestossen;gestossen;lemma_5783;VRB;type_59218;53;27;ABS ATF DES2 DIO DJUM EKL FLG1 FR3
WZB_63rb_29_2;von;von;lemma_7193;PRP;type_25544;107920;623;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63rb_30_0;herren;herren;lemma_2684;NOM;type_9040;8925;255;AC1 AC2 AC3 ADP AK ALL AMI AML
WZB_63rb_31_1;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_63rb_31_2;sprach;sprach;lemma_5693;VRB;type_19957;43455;394;AC1 AC2 AC3 ADP AK AMI AML ANN
WZB_63rb_31_4;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_63rb_32_4;dein;dein;lemma_1242;POS;type_67142;2610;69;AC1 AC2 AC3 ALX APO ASG AXW BAB
WZB_63rb_33_1;zu;zu;lemma_7770;PRP;type_31260;30290;332;ABS AC1 AC2 AC3 ADP AGS ALX AMI
WZB_63rb_34_4;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
WZB_63rb_34_6;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_63rb_35_1;ouf;ouf;lemma_6330;PRP;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_63rb_35_2;sie;sie;lemma_5454;PRO;type_19044;296;60;AC1 AML AXH AXU BAR BIM CR DA
WZB_63rb_35_4;vressen;vressen;lemma_6849;VRB;type_205895;2;2;RF VSN
WZB_63rb_36_3;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63rb_36_4;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_63rb_36_5;bliben;bliben;lemma_504;VRB;type_1474;730;81;ADP AK AXS AXU BAR BGM BRW CRO
WZB_63rb_36_6;ist;ist;lemma_5432;VEX;type_18956;60723;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63va_3_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63va_3_5;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63va_4_4;herre;herre;lemma_2684;NOM;type_9039;15932;320;AC1 AC2 AC3 ADP AK AMI APO AX
WZB_63va_5_0;furte;furte;lemma_7283;VRB;type_79124;16;10;AC3 BIB DBD DUJ DWJ DWS PUC TKR
WZB_63va_5_1;ein;ein;lemma_1331;DET;type_4319;32235;383;AC1 AC2 AC3 ADP AGS AK ALL AMI
WZB_63va_6_1;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63va_7_1;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_63va_7_3;vru;vru;lemma_7277;ADV;type_42548;34;19;BIM CL DFT DGP DKK EID EIL FR1
WZB_63va_7_4;worden;worden;lemma_7489;VEX;type_27060;2693;277;ABG AC1 AC2 AC3 ADP AK ALX AMI
WZB_63va_8_0;do;do;lemma_1180;ADV;type_3738;20157;256;ADP AK AMI AML ARB AT AUK AUN
WZB_63va_8_1;hub;hub;lemma_2688;VRB;type_42111;515;63;ALX APO AXW BGM CHH CRO DIO DIS
WZB_63va_8_2;ouf;ouf;lemma_6330;PRP;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_63va_9_2;die;die;lemma_1139;DET;type_3568;152340;644;ABG ABS AC1 AC2 AC3 ADP AGS AK
WZB_63va_9_4;ouf;ouf;lemma_6330;PRP;type_65838;155;16;BUS CHH DES DFR DME DRA GRG HZU2
WZB_63va_11_8;so;so;lemma_5601;ADV;type_19596;46543;550;ABS AC1 AC2 AC3 ADP AGS AK ALL
