lemma_id;lemma;normalisiert;pos;pos_alle;ist_name;sprachkonzepte;konzepte_gesamt;belege;texte;belegklasse;handpruefung
lemma_30861;Crescentia;crescentia;NAM;NAM;ja;Lateinisch;4;6;1;6 bis 20;nein
lemma_27237;crescere;crescere;VRB;VRB;nein;Lateinisch;3;6;5;6 bis 20;nein
lemma_1044;curs;curs;NOM;NOM;nein;Französisch;2;6;3;6 bis 20;nein
lemma_28417;Cyrillus;cyrillus;NAM;NAM;ja;Griechisch;3;6;3;6 bis 20;nein
lemma_24237;dame;dame;NOM;NOM;nein;Französisch;5;6;4;6 bis 20;nein
lemma_44334;Donin;donin;NAM;NAM;ja;Slawisch;2;6;1;6 bis 20;nein
lemma_28540;Emilius;emilius;NAM;NAM;ja;Griechisch, Lateinisch;4;6;3;6 bis 20;nein
lemma_22456;estre;estre;VEX;VEX VRB;nein;Französisch;4;6;2;6 bis 20;nein
lemma_23447;Exâtreus;exatreus;NAM;NAM;ja;Griechisch;3;6;1;6 bis 20;nein
lemma_35286;exaudire;exaudire;VRB;VRB;nein;Lateinisch;4;6;4;6 bis 20;nein
lemma_28394;Faustinianus;faustinianus;NAM;NAM;ja;Lateinisch;3;6;1;6 bis 20;nein
lemma_1781;feitiure;feitiure;NOM;NOM;nein;Französisch;6;6;3;6 bis 20;nein
lemma_35003;festus;festus;ADJ;ADJ NOM;nein;Lateinisch;6;6;5;6 bis 20;nein
lemma_46151;futurus;futurus;ADJ;ADJ;nein;Lateinisch;3;6;3;6 bis 20;nein
lemma_1901;Gandelus;gandelus;NAM;NAM;ja;Französisch, Lateinisch;4;6;4;6 bis 20;nein
lemma_29541;Gelbôê;gelboe;NAM;NAM;ja;Hebräisch;3;6;4;6 bis 20;nein
lemma_10193;gentil;gentil;ADJ;ADJ;nein;Französisch;2;6;3;6 bis 20;nein
lemma_21211;Golgota;golgota;NAM;NAM;ja;Aramäisch;3;6;5;6 bis 20;nein
lemma_2563;Gweiz Preljus;gweiz preljus;NAM;NAM;ja;Französisch;2;6;1;6 bis 20;nein
lemma_26247;Hegelôch;hegeloch;NAM;NAM;ja;Griechisch;3;6;1;6 bis 20;nein
lemma_75209;honorare;honorare;VRB;VRB;nein;Lateinisch;3;6;3;6 bis 20;nein
lemma_48398;hora;hora;NOM;NOM;nein;Lateinisch;2;6;4;6 bis 20;nein
lemma_43068;Hostinc;hostinc;NAM;NAM;ja;Slawisch, Tschechisch;4;6;3;6 bis 20;nein
lemma_32070;Hupos;hupos;NAM;NAM;ja;Griechisch;3;6;1;6 bis 20;nein
lemma_31644;iam;iam;ADV;ADV;nein;Lateinisch;2;6;3;6 bis 20;nein
lemma_40365;implere;implere;VRB;VRB;nein;Lateinisch;10;6;1;6 bis 20;nein
lemma_28462;inimicus;inimicus;ADJ;ADJ NEG NOM;nein;Lateinisch;6;6;3;6 bis 20;nein
lemma_39509;iniquitas;iniquitas;NOM;NOM;nein;Lateinisch;4;6;2;6 bis 20;nein
lemma_22863;intellectus;intellectus;NOM;NOM;nein;Lateinisch;4;6;3;6 bis 20;nein
lemma_41329;interrogare;interrogare;NOM;NOM VRB;nein;Lateinisch;9;6;2;6 bis 20;nein
lemma_38628;iurare;iurare;NOM;NOM VRB;nein;Lateinisch;4;6;6;6 bis 20;nein
lemma_16665;Jorant;jorant;NAM;NAM;ja;Französisch;3;6;4;6 bis 20;nein
lemma_24103;Kalcas;kalcas;NAM;NAM;ja;Griechisch;3;6;2;6 bis 20;nein
lemma_18206;Kalo;kalo;NAM;NAM;ja;Griechisch;3;6;2;6 bis 20;nein
lemma_16722;kapitân;kapitan;NOM;NOM;nein;Französisch;4;6;2;6 bis 20;nein
lemma_33112;kerrîne;kerrine;NOM;NOM;nein;Lateinisch;5;6;4;6 bis 20;nein
lemma_27273;kürbiz;kuerbiz;NOM;NOM;nein;Lateinisch;2;6;4;6 bis 20;nein
lemma_29672;Lauconie;lauconie;NAM;NAM;ja;Griechisch;2;6;3;6 bis 20;nein
lemma_11135;lecter;lecter;NOM;NOM;nein;Lateinisch;4;6;4;6 bis 20;nein
lemma_25110;levare;levare;VRB;VRB;nein;Lateinisch;6;6;3;6 bis 20;nein
lemma_22518;liberare;liberare;VRB;VRB;nein;Lateinisch;5;6;4;6 bis 20;nein
lemma_26369;Lîcûs;licus;NAM;NAM;ja;Griechisch;3;6;1;6 bis 20;nein
lemma_45039;Ligorides;ligorides;NAM;NAM;ja;Griechisch;3;6;1;6 bis 20;nein
lemma_60154;loggia;loggia;NOM;NOM;nein;Italienisch;2;6;2;6 bis 20;nein
lemma_29296;Macrobius;macrobius;NAM;NAM;ja;Lateinisch;3;6;2;6 bis 20;nein
lemma_42391;makel;makel;NOM;NOM;nein;Lateinisch;4;6;5;6 bis 20;nein
lemma_30318;manere;manere;VRB;VRB;nein;Lateinisch;5;6;3;6 bis 20;nein
lemma_3970;manger;manger;NOM;NOM;nein;Französisch;3;6;6;6 bis 20;nein
lemma_11499;maris;maris;NOM;NOM;nein;Lateinisch;2;6;4;6 bis 20;nein
lemma_43909;Mastinus;mastinus;NAM;NAM;ja;Lateinisch;3;6;1;6 bis 20;nein
lemma_35264;medicina;medicina;NOM;NOM;nein;Lateinisch;3;6;4;6 bis 20;nein
lemma_65449;Melios;melios;NAM;NAM;ja;Griechisch;3;6;1;6 bis 20;nein
lemma_29269;mens;mens;NOM;NOM;nein;Lateinisch;3;6;3;6 bis 20;nein
lemma_15759;mille;mille;NUM;NUM;nein;Lateinisch;2;6;3;6 bis 20;nein
lemma_24881;misencar;misencar;NOM;NOM;nein;Lateinisch;2;6;4;6 bis 20;nein
lemma_42414;Mlada;mlada;NAM;NAM;ja;Slawisch, Tschechisch;4;6;2;6 bis 20;nein
lemma_31865;moi;moi;POS;POS PRO;nein;Französisch, Slawisch;3;6;4;6 bis 20;nein
lemma_27263;moriri;moriri;VRB;VRB;nein;Lateinisch;3;6;4;6 bis 20;nein
lemma_27720;mortuus;mortuus;ADJ;ADJ NOM;nein;Lateinisch;2;6;3;6 bis 20;nein
lemma_27095;nimis;nimis;ADV;ADV;nein;Lateinisch;3;6;4;6 bis 20;nein
lemma_69792;odire;odire;NOM;NOM VRB;nein;Lateinisch;4;6;2;6 bis 20;nein
lemma_28801;Oinone;oinone;NAM;NAM;ja;Griechisch;3;6;2;6 bis 20;nein
lemma_29790;omnipotens;omnipotens;ADJ;ADJ NOM;nein;Lateinisch;4;6;2;6 bis 20;nein
lemma_24148;Origenes;origenes;NAM;NAM;ja;Griechisch;4;6;4;6 bis 20;nein
lemma_10275;Orpheus;orpheus;NAM;NAM;ja;Griechisch;4;6;6;6 bis 20;nein
lemma_35151;osculari;osculari;NOM;NOM VRB;nein;Lateinisch;5;6;3;6 bis 20;nein
lemma_4519;Osterwitz;osterwitz;NAM;NAM;ja;Slawisch;2;6;2;6 bis 20;nein
lemma_35056;palatium;palatium;NOM;NOM;nein;Lateinisch;2;6;5;6 bis 20;nein
lemma_26243;Pamplus;pamplus;NAM;NAM;ja;Griechisch;3;6;1;6 bis 20;nein
lemma_4549;Pandarus;pandarus;NAM;NAM;ja;Griechisch;3;6;3;6 bis 20;nein
lemma_27100;pannus;pannus;NOM;NOM;nein;Lateinisch;2;6;2;6 bis 20;nein
lemma_4565;pardrîs;pardris;NOM;NOM;nein;Französisch, Lateinisch;4;6;4;6 bis 20;nein
lemma_63569;Parlant;parlant;NAM;NAM;ja;Griechisch;2;6;1;6 bis 20;nein
lemma_4573;partire;partire;VRB;VRB;nein;Lateinisch;10;6;5;6 bis 20;nein
lemma_29297;Pascalis;pascalis;NAM;NAM;ja;Lateinisch;4;6;3;6 bis 20;nein
lemma_29662;patientia;patientia;ADJ;ADJ NOM;nein;Lateinisch;2;6;2;6 bis 20;nein
lemma_44994;Pentapolis;pentapolis;NAM;NAM;ja;Griechisch;2;6;1;6 bis 20;nein
lemma_45060;Philomancia;philomancia;NAM;NAM;ja;Griechisch;3;6;1;6 bis 20;nein
lemma_25518;Pluto;pluto;NAM;NAM;ja;Lateinisch;6;6;4;6 bis 20;nein
lemma_31476;pôdâgrâ;podagra;NOM;NOM;nein;Lateinisch;3;6;3;6 bis 20;nein
lemma_26484;Polipêtes;polipetes;NAM;NAM;ja;Griechisch;3;6;2;6 bis 20;nein
lemma_19323;Polixenus;polixenus;NAM;NAM;ja;Griechisch;3;6;2;6 bis 20;nein
lemma_31489;possidere;possidere;VRB;VRB;nein;Lateinisch;3;6;2;6 bis 20;nein
lemma_45901;praesentia;praesentia;NOM;NOM;nein;Lateinisch;4;6;6;6 bis 20;nein
lemma_49107;pressære;pressaere;NOM;NOM;nein;Französisch;5;6;1;6 bis 20;nein
lemma_35028;prex;prex;NOM;NOM;nein;Lateinisch;3;6;4;6 bis 20;nein
lemma_35537;principatus;principatus;NOM;NOM;nein;Lateinisch;9;6;2;6 bis 20;nein
lemma_23980;Prisciânus;priscianus;NAM;NAM;ja;Griechisch, Lateinisch;6;6;3;6 bis 20;nein
lemma_45280;process;process;NOM;NOM;nein;Lateinisch;3;6;5;6 bis 20;nein
lemma_44681;Prokosch;prokosch;NAM;NAM;ja;Tschechisch;3;6;1;6 bis 20;nein
lemma_18589;provincia;provincia;ADJ;ADJ NOM;nein;Lateinisch;2;6;5;6 bis 20;nein
lemma_30271;puls;puls;NOM;NOM;nein;Lateinisch;5;6;4;6 bis 20;nein
lemma_33869;regalia;regalia;NOM;NOM;nein;Lateinisch;6;6;3;6 bis 20;nein
lemma_45554;relinquere;relinquere;VRB;VRB;nein;Lateinisch;4;6;3;6 bis 20;nein
lemma_31697;repromissio;repromissio;NOM;NOM;nein;Lateinisch;3;6;3;6 bis 20;nein
lemma_35154;requiescere;requiescere;VRB;VRB;nein;Lateinisch;3;6;4;6 bis 20;nein
lemma_39168;retribuere;retribuere;VRB;VRB;nein;Lateinisch;7;6;3;6 bis 20;nein
lemma_25535;rogare;rogare;VRB;VRB;nein;Lateinisch;7;6;4;6 bis 20;nein
lemma_30274;Rompheâ;romphea;NAM;NAM;ja;Lateinisch;3;6;1;6 bis 20;nein
lemma_34638;salvare;salvare;INJ;INJ VRB;nein;Lateinisch;8;6;2;6 bis 20;nein
lemma_62470;sanctus;sanctus;ADJ;ADJ;nein;Lateinisch;5;6;6;6 bis 20;nein
lemma_59478;Saverne;saverne;NAM;NAM;ja;Französisch;2;6;1;6 bis 20;nein
lemma_59016;semen;semen;NOM;NOM;nein;Lateinisch;7;6;1;6 bis 20;nein
lemma_36978;servus;servus;NOM;NOM;nein;Lateinisch;3;6;4;6 bis 20;nein
lemma_28363;Severinus;severinus;NAM;NAM;ja;Lateinisch;4;6;4;6 bis 20;nein
lemma_59473;Sigurates;sigurates;NAM;NAM;ja;Französisch;3;6;1;6 bis 20;nein
lemma_30874;Solenus;solenus;NAM;NAM;ja;Griechisch;3;6;2;6 bis 20;nein
lemma_44568;Stanislaw;stanislaw;NAM;NAM;ja;Slawisch;3;6;2;6 bis 20;nein
lemma_27112;studium;studium;NOM;NOM;nein;Lateinisch;2;6;5;6 bis 20;nein
lemma_5890;sunderrote;sunderrote;NOM;NOM;nein;Französisch;5;6;4;6 bis 20;nein
lemma_5915;surzengel;surzengel;NOM;NOM;nein;Französisch;3;6;4;6 bis 20;nein
lemma_28251;Symachus;symachus;NAM;NAM;ja;Griechisch;3;6;2;6 bis 20;nein
lemma_16270;talfialte;talfialte;ADJ;ADJ NOM;nein;Französisch;4;6;1;6 bis 20;nein
lemma_44977;Taliarchus;taliarchus;NAM;NAM;ja;Griechisch;3;6;1;6 bis 20;nein
lemma_36622;tantus;tantus;NOM;NOM;nein;Lateinisch;4;6;4;6 bis 20;nein
lemma_29459;testimonium;testimonium;NOM;NOM;nein;Lateinisch;5;6;1;6 bis 20;nein
lemma_29434;Thanais;thanais;NAM;NAM;ja;Griechisch;2;6;1;6 bis 20;nein
lemma_6070;Thara;thara;NAM;NAM;ja;Hebräisch;4;6;3;6 bis 20;nein
lemma_28079;Thelafus;thelafus;NAM;NAM;ja;Griechisch;3;6;2;6 bis 20;nein
lemma_28081;Thelemacus;thelemacus;NAM;NAM;ja;Griechisch;3;6;1;6 bis 20;nein
lemma_21906;timere;timere;VRB;VRB;nein;Lateinisch;6;6;4;6 bis 20;nein
lemma_24311;tollere;tollere;VRB;VRB;nein;Lateinisch;13;6;4;6 bis 20;nein
lemma_27388;Vagôsus;vagosus;NAM;NAM;ja;Lateinisch;3;6;1;6 bis 20;nein
lemma_76170;vermaleditiu;vermaleditiu;ADJ;ADJ;nein;Lateinisch;5;6;5;6 bis 20;nein
lemma_64736;Vernande;vernande;NAM;NAM;ja;Griechisch;3;6;1;6 bis 20;nein
lemma_12280;vernoijieren;vernoijieren;NOM;NOM VRB;nein;Französisch;7;6;6;6 bis 20;nein
lemma_28840;victoria;victoria;NOM;NOM;nein;Lateinisch;4;6;3;6 bis 20;nein
lemma_23745;Vincentius;vincentius;NAM;NAM;ja;Lateinisch;4;6;5;6 bis 20;nein
lemma_28838;vincere;vincere;VRB;VRB;nein;Lateinisch;4;6;3;6 bis 20;nein
lemma_45782;vitare;vitare;VRB;VRB;nein;Lateinisch;5;6;2;6 bis 20;nein
lemma_28466;vultus;vultus;NOM;NOM;nein;Lateinisch;4;6;2;6 bis 20;nein
lemma_34675;abscondere;abscondere;VRB;VRB;nein;Lateinisch;5;5;3;2 bis 5;nein
lemma_34819;adorare;adorare;VRB;VRB;nein;Lateinisch;3;5;2;2 bis 5;nein
lemma_21426;Afrus;afrus;NAM;NAM;ja;Lateinisch;3;5;4;2 bis 5;nein
lemma_28374;Agapitus;agapitus;NAM;NAM;ja;Lateinisch;4;5;3;2 bis 5;nein
lemma_15406;Agatha;agatha;NAM;NAM;ja;Lateinisch;4;5;3;2 bis 5;nein
lemma_23752;Agenor;agenor;NAM;NAM;ja;Griechisch;3;5;2;2 bis 5;nein
lemma_17455;ahse;ahse;NOM;NOM;nein;Lateinisch;5;5;5;2 bis 5;nein
lemma_34682;Albertinus;albertinus;NAM;NAM;ja;Griechisch;3;5;2;2 bis 5;nein
lemma_26582;Amâsîas;amasias;NAM;NAM;ja;Hebräisch;4;5;4;2 bis 5;nein
lemma_45860;amicitia;amicitia;NOM;NOM;nein;Lateinisch;3;5;1;2 bis 5;nein
lemma_63449;Amphius;amphius;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_26385;Andronicus;andronicus;NAM;NAM;ja;Griechisch, Lateinisch;4;5;3;2 bis 5;nein
lemma_18891;antiquus;antiquus;ADJ;ADJ;nein;Lateinisch;3;5;3;2 bis 5;nein
lemma_25472;aperire;aperire;VRB;VRB;nein;Lateinisch;4;5;3;2 bis 5;nein
lemma_37252;aqua;aqua;NOM;NOM;nein;Lateinisch;2;5;3;2 bis 5;nein
lemma_30566;arbor;arbor;NOM;NOM;nein;Lateinisch;2;5;2;2 bis 5;nein
lemma_25391;Aries;aries;NAM;NAM;ja;Lateinisch;5;5;2;2 bis 5;nein
lemma_26180;Aristômêdes;aristomedes;NAM;NAM;ja;Griechisch;3;5;2;2 bis 5;nein
lemma_20492;ars;ars;NOM;NOM;nein;Lateinisch;4;5;4;2 bis 5;nein
lemma_313;Asclepius;asclepius;NAM;NAM;ja;Lateinisch;4;5;3;2 bis 5;nein
lemma_26293;Atilus;atilus;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_29433;Atropos;atropos;NAM;NAM;ja;Griechisch;7;5;3;2 bis 5;nein
lemma_26496;Attarras;attarras;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_28181;augur;augur;NOM;NOM;nein;Lateinisch;4;5;5;2 bis 5;nein
lemma_21500;Aventînus;aventinus;NAM;NAM;ja;Lateinisch;3;5;1;2 bis 5;nein
lemma_7986;balsamvaz;balsamvaz;NOM;NOM;nein;Lateinisch;4;5;5;2 bis 5;nein
lemma_17925;basis;basis;NOM;NOM;nein;Lateinisch;3;5;1;2 bis 5;nein
lemma_44262;Biela;biela;NAM;NAM;ja;Slawisch;4;5;1;2 bis 5;nein
lemma_797;bois;bois;NOM;NOM;nein;Französisch;3;5;3;2 bis 5;nein
lemma_780;bônît;bonit;NOM;NOM;nein;Französisch;2;5;4;2 bis 5;nein
lemma_31706;bonitas;bonitas;NOM;NOM;nein;Lateinisch;3;5;3;2 bis 5;nein
lemma_44274;Bosena;bosena;NAM;NAM;ja;Tschechisch;3;5;2;2 bis 5;nein
lemma_34453;Brutus;brutus;NAM;NAM;ja;Griechisch, Lateinisch;4;5;5;2 bis 5;nein
lemma_25505;Calvaria;calvaria;NAM;NAM;ja;Lateinisch;3;5;5;2 bis 5;nein
lemma_28247;canticum;canticum;NOM;NOM;nein;Lateinisch;2;5;5;2 bis 5;nein
lemma_28536;Cassibilaus;cassibilaus;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_32790;casula;casula;NOM;NOM;nein;Lateinisch;2;5;5;2 bis 5;nein
lemma_43375;Cavomet;cavomet;NAM;NAM;ja;Französisch;3;5;1;2 bis 5;nein
lemma_10810;chanter;chanter;NOM;NOM VRB;nein;Französisch;4;5;4;2 bis 5;nein
lemma_27093;cibus;cibus;NOM;NOM VRB;nein;Lateinisch;4;5;4;2 bis 5;nein
lemma_11727;Clargis;clargis;NAM;NAM;ja;Französisch;3;5;2;2 bis 5;nein
lemma_1004;Clias;clias;NAM;NAM;ja;Griechisch;3;5;4;2 bis 5;nein
lemma_45841;Clotho;clotho;NAM;NAM;ja;Griechisch;7;5;4;2 bis 5;nein
lemma_34798;cogitare;cogitare;VRB;VRB;nein;Lateinisch;3;5;3;2 bis 5;nein
lemma_46157;confirmare;confirmare;VRB;VRB;nein;Lateinisch;6;5;2;2 bis 5;nein
lemma_28399;Conlatinus;conlatinus;NAM;NAM;ja;Lateinisch;3;5;1;2 bis 5;nein
lemma_11478;consistorium;consistorium;NOM;NOM;nein;Lateinisch;5;5;3;2 bis 5;nein
lemma_46060;contestatio;contestatio;NOM;NOM;nein;Lateinisch;4;5;1;2 bis 5;nein
lemma_69839;coram;coram;ADV;ADV;nein;Lateinisch;3;5;2;2 bis 5;nein
lemma_45791;correctio;correctio;NOM;NOM;nein;Lateinisch;4;5;3;2 bis 5;nein
lemma_47405;Crates;crates;NAM;NAM;ja;Griechisch;4;5;2;2 bis 5;nein
lemma_19852;Cycrops;cycrops;NAM;NAM;ja;Griechisch;3;5;2;2 bis 5;nein
lemma_28283;Dardanides;dardanides;NAM;NAM;ja;Griechisch;2;5;2;2 bis 5;nein
lemma_28282;Dardanus;dardanus;NAM;NAM;ja;Lateinisch;3;5;2;2 bis 5;nein
lemma_44344;Dauba;dauba;NAM;NAM;ja;Tschechisch;2;5;2;2 bis 5;nein
lemma_29083;Delphos;delphos;NAM;NAM;ja;Griechisch;2;5;1;2 bis 5;nein
lemma_44330;Deodatus;deodatus;NAM;NAM;ja;Lateinisch;3;5;1;2 bis 5;nein
lemma_36614;desertus;desertus;ADJ;ADJ;nein;Lateinisch;4;5;2;2 bis 5;nein
lemma_30191;Didascalus;didascalus;NAM;NAM;ja;Griechisch;3;5;2;2 bis 5;nein
lemma_1161;dieu;dieu;NOM;NOM;nein;Französisch;4;5;3;2 bis 5;nein
lemma_16782;differenz;differenz;NOM;NOM;nein;Lateinisch;4;5;2;2 bis 5;nein
lemma_67688;dignare;dignare;VRB;VRB;nein;Lateinisch;5;5;2;2 bis 5;nein
lemma_73123;dilectus;dilectus;ADJ;ADJ NOM;nein;Lateinisch;3;5;3;2 bis 5;nein
lemma_44931;Dionysiade;dionysiade;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_39333;dividere;dividere;VRB;VRB;nein;Lateinisch;4;5;3;2 bis 5;nein
lemma_24308;Dolostalus;dolostalus;NAM;NAM;ja;Griechisch, Lateinisch;4;5;1;2 bis 5;nein
lemma_35052;donum;donum;NOM;NOM;nein;Lateinisch;3;5;4;2 bis 5;nein
lemma_26257;Dorion;dorion;NAM;NAM;ja;Griechisch;3;5;2;2 bis 5;nein
lemma_28398;Epicuros;epicuros;NAM;NAM;ja;Griechisch;5;5;3;2 bis 5;nein
lemma_20236;Eschinus;eschinus;NAM;NAM;ja;Lateinisch;3;5;2;2 bis 5;nein
lemma_28594;Esipholus;esipholus;NAM;NAM;ja;Griechisch;3;5;2;2 bis 5;nein
lemma_20135;Estreus;estreus;NAM;NAM;ja;Lateinisch;3;5;1;2 bis 5;nein
lemma_26206;Eumîlio;eumilio;NAM;NAM;ja;Lateinisch;3;5;1;2 bis 5;nein
lemma_26205;Eustachius;eustachius;NAM;NAM;ja;Lateinisch;4;5;5;2 bis 5;nein
lemma_46108;exceptio;exceptio;NOM;NOM;nein;Lateinisch;7;5;1;2 bis 5;nein
lemma_30160;exire;exire;VRB;VRB;nein;Lateinisch;4;5;2;2 bis 5;nein
lemma_28475;expectare;expectare;NOM;NOM VRB;nein;Lateinisch;6;5;1;2 bis 5;nein
lemma_44731;fama;fama;NOM;NOM;nein;Lateinisch;4;5;4;2 bis 5;nein
lemma_24275;Fidias;fidias;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_33556;Fiustritz;fiustritz;NAM;NAM;ja;Slawisch;2;5;1;2 bis 5;nein
lemma_17780;Floramie;floramie;NAM;NAM;ja;Französisch, Lateinisch;4;5;1;2 bis 5;nein
lemma_40417;furor;furor;NOM;NOM;nein;Lateinisch;4;5;3;2 bis 5;nein
lemma_38537;Galba;galba;NAM;NAM;ja;Lateinisch;3;5;2;2 bis 5;nein
lemma_15831;Galthêrus;galtherus;NAM;NAM;ja;Griechisch;3;5;2;2 bis 5;nein
lemma_36410;Gatiers Map;gatiers map;NAM;NAM;ja;Französisch;3;5;1;2 bis 5;nein
lemma_38548;Germania;germania;NAM;NAM;ja;Lateinisch;3;5;4;2 bis 5;nein
lemma_20753;Gorgias;gorgias;NAM;NAM;ja;Griechisch;3;5;4;2 bis 5;nein
lemma_34801;Guido;guido;NAM;NAM;ja;Lateinisch;4;5;3;2 bis 5;nein
lemma_65348;Hamor;hamor;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_14604;Helenôr;helenor;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_32182;Hellas;hellas;NAM;NAM;ja;Griechisch;2;5;2;2 bis 5;nein
lemma_44347;Horaschdowitz;horaschdowitz;NAM;NAM;ja;Slawisch, Tschechisch;3;5;3;2 bis 5;nein
lemma_24605;hostia;hostia;NOM;NOM;nein;Lateinisch;4;5;4;2 bis 5;nein
lemma_46484;humanus;humanus;ADJ;ADJ;nein;Lateinisch;2;5;2;2 bis 5;nein
lemma_38574;humiliare;humiliare;VRB;VRB;nein;Lateinisch;8;5;2;2 bis 5;nein
lemma_27255;ideo;ideo;ADV;ADV;nein;Lateinisch;3;5;4;2 bis 5;nein
lemma_69896;induere;induere;VRB;VRB;nein;Lateinisch;4;5;1;2 bis 5;nein
lemma_72137;innomine;innomine;ADV;ADV;nein;Lateinisch;2;5;1;2 bis 5;nein
lemma_31616;iter;iter;NOM;NOM VRB;nein;Lateinisch;3;5;4;2 bis 5;nein
lemma_18844;jardin;jardin;NOM;NOM;nein;Französisch;5;5;1;2 bis 5;nein
lemma_26132;Joel;joel;NAM;NAM;ja;Hebräisch;4;5;4;2 bis 5;nein
lemma_26131;Jollas;jollas;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_26127;Jônitus;jonitus;NAM;NAM;ja;Hebräisch;4;5;1;2 bis 5;nein
lemma_20739;Juliana;juliana;NAM;NAM;ja;Lateinisch;4;5;3;2 bis 5;nein
lemma_3263;Kator;kator;NAM;NAM;ja;Französisch;3;5;2;2 bis 5;nein
lemma_48723;klæren;klaeren;VRB;VRB;nein;Lateinisch;8;5;4;2 bis 5;nein
lemma_44399;Koyata;koyata;NAM;NAM;ja;Tschechisch;3;5;2;2 bis 5;nein
lemma_42330;Krok;krok;NAM;NAM;ja;Tschechisch;3;5;2;2 bis 5;nein
lemma_63848;Kurtin;kurtin;NAM;NAM;ja;Griechisch;2;5;1;2 bis 5;nein
lemma_18930;Lachesis;lachesis;NAM;NAM;ja;Griechisch;7;5;3;2 bis 5;nein
lemma_29437;Laomedonta;laomedonta;NAM;NAM;ja;Griechisch;3;5;2;2 bis 5;nein
lemma_24009;lapis;lapis;NOM;NOM;nein;Lateinisch;4;5;3;2 bis 5;nein
lemma_26959;laxis;laxis;NOM;NOM;nein;Lateinisch;2;5;3;2 bis 5;nein
lemma_27032;lebekuoche;lebekuoche;NOM;NOM;nein;Lateinisch;4;5;2;2 bis 5;nein
lemma_45913;lectare;lectare;VRB;VRB;nein;Lateinisch;4;5;2;2 bis 5;nein
lemma_45716;legere;legere;VRB;VRB;nein;Lateinisch;10;5;2;2 bis 5;nein
lemma_44408;Leitomischl;leitomischl;NAM;NAM;ja;Tschechisch;2;5;2;2 bis 5;nein
lemma_26374;Lîcas;licas;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_45757;licere;licere;VRB;VRB;nein;Lateinisch;3;5;2;2 bis 5;nein
lemma_31239;Lifronîs;lifronis;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_34074;Ligniz;ligniz;NAM;NAM;ja;Slawisch;2;5;1;2 bis 5;nein
lemma_28595;Lincus;lincus;NAM;NAM;ja;Griechisch;2;5;2;2 bis 5;nein
lemma_30602;lingua;lingua;NOM;NOM;nein;Lateinisch;3;5;4;2 bis 5;nein
lemma_45623;loquella;loquella;NOM;NOM;nein;Lateinisch;5;5;1;2 bis 5;nein
lemma_18127;Lotilâus;lotilaus;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_62568;Lumer;lumer;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_18128;Lûtmeritz;lutmeritz;NAM;NAM;ja;Slawisch;2;5;2;2 bis 5;nein
lemma_16511;Lyschandes;lyschandes;NAM;NAM;ja;Französisch;3;5;1;2 bis 5;nein
lemma_21548;Machaon;machaon;NAM;NAM;ja;Griechisch;3;5;2;2 bis 5;nein
lemma_34336;Maldint;maldint;NAM;NAM;ja;Französisch;5;5;1;2 bis 5;nein
lemma_45811;manducare;manducare;VRB;VRB;nein;Lateinisch;5;5;2;2 bis 5;nein
lemma_21663;Marans;marans;NAM;NAM;ja;Französisch;3;5;1;2 bis 5;nein
lemma_64672;Marolt;marolt;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_4015;mate;mate;NOM;NOM;nein;Lateinisch;6;5;4;2 bis 5;nein
lemma_38578;Maximilianus;maximilianus;NAM;NAM;ja;Lateinisch;3;5;1;2 bis 5;nein
lemma_28353;medicus;medicus;NOM;NOM;nein;Lateinisch;4;5;5;2 bis 5;nein
lemma_26234;Memnôn;memnon;NAM;NAM;ja;Griechisch;3;5;1;2 bis 5;nein
lemma_34395;mitis;mitis;ADJ;ADJ;nein;Lateinisch;5;5;3;2 bis 5;nein
lemma_27419;Moab;moab;NAM;NAM;ja;Hebräisch;5;5;4;2 bis 5;nein
lemma_14640;Monteflor;monteflor;NAM;NAM;ja;Französisch, Lateinisch;5;5;1;2 bis 5;nein
lemma_31035;Montfort;montfort;NAM;NAM;ja;Französisch, Lateinisch;6;5;4;2 bis 5;nein
lemma_25124;Morguweiz;morguweiz;NAM;NAM;ja;Arabisch;3;5;2;2 bis 5;nein
lemma_44675;Muodinc;muodinc;NAM;NAM;ja;Slawisch, Tschechisch;4;5;1;2 bis 5;nein
lemma_59854;murmelunge;murmelunge;NOM;NOM;nein;Lateinisch;5;5;3;2 bis 5;nein
