xml_id	form	context	match_type	candidate_lemmas	resolved_lemma	confidence	reviewer
WZB_62va_28_1	erde	ist die erde Aber ich	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_62va_28_4	Aber	die erde Aber ich weis	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_62va_28_6	weis	Aber ich weis so das	ambiguous	lemma_7462|lemma_7537|lemma_7538|lemma_7549|lemma_7672	lemma_7672	high	claude
WZB_62va_28_10	das	weis so das du vnd	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_62va_29_0	du	so das du vnd deine	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_62va_29_6	noch	deine knechte noch nicht vorchten	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_62va_30_1	vorchten	noch nicht vorchten vnsern herren	ambiguous	lemma_7201|lemma_7298	lemma_7298	high	claude
WZB_62va_30_3	herren	vorchten vnsern herren got Aber	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_62va_31_3	Aber	herren got Aber der lein	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_62va_31_4	der	got Aber der lein vnd	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_62va_31_7	die	lein vnd die gersten was	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_62va_32_0	was	die gersten was vorseret do	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_62va_32_1	vorseret	gersten was vorseret do von	unmatched				
WZB_62va_32_4	do	was vorseret do von das	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_62va_32_6	das	do von das die gerste	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_62va_33_0	die	von das die gerste grvne	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_62va_33_1	gerste	das die gerste grvne was	unmatched				
WZB_62va_33_2	grvne	die gerste grvne was vnd	unmatched				
WZB_62va_33_3	was	gerste grvne was vnd der	ambiguous	lemma_29723|lemma_5941|lemma_7505	lemma_7505	high	claude
WZB_62va_34_0	der	was vnd der lein nv	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_62va_34_3	knŏpil	lein nv knŏpil ous sproste	unmatched				
WZB_62va_34_5	sproste	knŏpil ous sproste Aber der	unmatched				
WZB_62va_35_2	Aber	ous sproste Aber der weicz	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_62va_35_3	der	sproste Aber der weicz vnd	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_62va_35_4	weicz	Aber der weicz vnd das	unmatched		lemma_11998	high	claude
WZB_62va_35_6	das	weicz vnd das DUS korn	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_62vb_1_0	DUS	vnd das DUS korn wurden	ambiguous	lemma_21148|lemma_8073	lemma_2	high	claude
WZB_62vb_2_0	korn	das DUS korn wurden nicht	ambiguous	lemma_3302|lemma_3385|lemma_3409			
WZB_62vb_2_3	vorseret	wurden nicht vorseret W wenne	unmatched				
WZB_62vb_3_1	sie	W wenne sie waren spetig	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_62vb_3_2	waren	wenne sie waren spetig Und	ambiguous	lemma_7338|lemma_7505	lemma_7505	high	claude
WZB_62vb_3_3	spetig	sie waren spetig Und ous	unmatched				
WZB_62vb_4_3	hern	gienk von hern ous der	ambiguous	lemma_2682|lemma_2684|lemma_2761|lemma_8335	lemma_2684	high	claude
WZB_62vb_5_2	der	hern ous der stat vnd	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_62vb_5_3	stat	ous der stat vnd hub	ambiguous	lemma_5710|lemma_5732	lemma_5732	high	claude
WZB_62vb_6_1	seine	hub ouf seine hende gegen	ambiguous	lemma_1517|lemma_19022|lemma_5377	lemma_5377	high	claude
WZB_62vb_6_3	gegen	seine hende gegen vnserm herren	ambiguous	lemma_11822|lemma_2007	lemma_2007	high	claude
WZB_62vb_7_0	herren	gegen vnserm herren vnd ouf	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_62vb_7_5	die	ouf horten die dŏner vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_62vb_7_6	dŏner	horten die dŏner vnd der	unmatched		lemma_1198	high	claude
WZB_62vb_8_1	der	dŏner vnd der hagil noch	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_62vb_8_5	noch	der hagil noch der regen	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_62vb_8_6	der	hagil noch der regen trof	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_62vb_8_7	regen	noch der regen trof nicht	ambiguous	lemma_41348|lemma_4834|lemma_4835	lemma_4835	high	claude
WZB_62vb_9_2	mer	trof nicht mer ouf die	ambiguous	lemma_3001|lemma_3922|lemma_4034|lemma_4035|lemma_4086|lemma_79808	lemma_4034	high	claude
WZB_62vb_9_4	die	mer ouf die erde Aber	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_62vb_9_5	erde	ouf die erde Aber der	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_62vb_10_2	Aber	die erde Aber der sach	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_62vb_10_3	der	erde Aber der sach das	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_62vb_10_4	sach	Aber der sach das ouf	ambiguous	lemma_5046|lemma_5062|lemma_5366	lemma_5366	high	claude
WZB_62vb_10_7	das	der sach das ouf gehort	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_62vb_11_3	die	gehort heten die regen vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_62vb_11_4	regen	heten die regen vnd der	ambiguous	lemma_41348|lemma_4834|lemma_4835	lemma_4835	high	claude
WZB_62vb_12_1	der	regen vnd der hagil vnd	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_62vb_12_5	die	hagil vnd die dŏner vnd	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_62vb_12_6	dŏner	vnd die dŏner vnd merte	unmatched		lemma_1198	high	claude
WZB_62vb_13_2	seine	vnd merte seine sunde vnd	ambiguous	lemma_1517|lemma_19022|lemma_5377	lemma_5377	high	claude
WZB_62vb_14_0	wart	vnd besweret wart sein hercze	ambiguous	lemma_7405|lemma_7406|lemma_7489|lemma_7505	lemma_7489	high	claude
WZB_62vb_14_1	sein	besweret wart sein hercze vnd	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_62vb_15_8	herte	vnd alczu herte wart sein	ambiguous	lemma_17742|lemma_2787|lemma_2789|lemma_2795	lemma_2787	high	claude
WZB_62vb_15_9	wart	alczu herte wart sein hercze	ambiguous	lemma_7405|lemma_7406|lemma_7489|lemma_7505	lemma_7489	high	claude
WZB_62vb_15_10	sein	herte wart sein hercze noch	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_62vb_16_3	noch	sein hercze noch en lies	ambiguous	lemma_14402|lemma_4281|lemma_4415	lemma_4415	high	claude
WZB_62vb_16_4	en	hercze noch en lies nicht	ambiguous	lemma_1331|lemma_1517|lemma_3028|lemma_4377|lemma_53169|lemma_5454|lemma_56116	lemma_53169	high	claude
WZB_62vb_16_5	lies	noch en lies nicht gen	ambiguous	lemma_3567|lemma_3720	lemma_3567	high	claude
WZB_62vb_16_7	gen	lies nicht gen als vnser	ambiguous	lemma_1844|lemma_1961|lemma_2007	lemma_2007	high	claude
WZB_62vb_18_0	herre	als vnser herre hette gepoten	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_62vb_18_2	gepoten	herre hette gepoten in der	ambiguous	lemma_1971|lemma_1978	lemma_1971	high	claude
WZB_62vb_18_3	in	hette gepoten in der hant	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_62vb_18_4	der	gepoten in der hant CAPITULUM	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_62vb_19_0	hant	in der hant CAPITULUM X	ambiguous	lemma_2598|lemma_2640	lemma_2640	high	claude
WZB_62vb_19_4	CAPITULUM	der hant CAPITULUM X Und	unmatched		lemma_2	high	claude
WZB_62vb_19_6	X	hant CAPITULUM X Und vnser	ambiguous	lemma_13826|lemma_2	lemma_13826	high	claude
WZB_62vb_20_2	herre	Und vnser herre sprach zu	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_62vb_20_3	sprach	vnser herre sprach zu Gee	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_62vb_21_4	ein	zu Gee ein czu hern	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_62vb_22_0	hern	ein czu hern wenne ich	ambiguous	lemma_2682|lemma_2684|lemma_2761|lemma_8335	lemma_2684	high	claude
WZB_62vb_22_5	habe	wenne ich habe gehertet sein	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_62vb_23_1	sein	habe gehertet sein hercze vnd	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_62vb_24_3	das	seiner knechte das ich meine	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_62vb_24_5	meine	das ich meine czeichen tv	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_62vb_25_1	an	czeichen tv an im Das	ambiguous	lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570	lemma_199	high	claude
WZB_62vb_25_2	im	tv an im Das du	ambiguous	lemma_10734|lemma_1517|lemma_1762	lemma_1517	medium	claude
WZB_62vb_25_5	Das	an im Das du das	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_62vb_25_6	du	im Das du das k	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_62vb_25_7	das	Das du das k kvndest	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_62vb_26_0	kvndest	das k kvndest in die	unmatched				
WZB_62vb_26_1	in	k kvndest in die ŏren	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_62vb_26_2	die	kvndest in die ŏren deiner	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_62vb_26_3	ŏren	in die ŏren deiner kinder	unmatched				
WZB_62vb_28_0	wie	kinder kinder wie ofte ich	ambiguous	lemma_11087|lemma_7608	lemma_7608	high	claude
WZB_62vb_28_5	han	czu muschet han die Und	ambiguous	lemma_2598|lemma_2634|lemma_50840	lemma_2598	high	claude
WZB_62vb_29_0	die	muschet han die Und meine	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_62vb_29_3	meine	die Und meine czeichen die	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_62vb_30_1	die	meine czeichen die ich hab	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_62vb_30_3	hab	die ich hab in yn	ambiguous	lemma_2593|lemma_2598	lemma_2598	high	claude
WZB_62vb_30_4	in	ich hab in yn getan	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_62vb_30_5	yn	hab in yn getan Und	ambiguous	lemma_1517|lemma_2975|lemma_3028|lemma_5454	lemma_1517	high	claude
WZB_62vb_31_3	das	Und wisset das ich sei	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_62vb_31_5	sei	das ich sei der herre	ambiguous	lemma_5432|lemma_56116	lemma_5432	high	claude
WZB_62vb_31_6	der	ich sei der herre Nu	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_62vb_31_7	herre	sei der herre Nu giengen	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_62vb_32_4	ein	Nu giengen ein dorvmme vnd	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_62vb_33_2	herren	vnd zu herren vnd sprachen	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_62vb_35_0	im	sprachen zu im Also spricht	ambiguous	lemma_10734|lemma_1517|lemma_1762	lemma_1517	medium	claude
WZB_62vb_35_7	herre	spricht got herre der hebreer	ambiguous	lemma_2684|lemma_2761	lemma_2684	high	claude
WZB_62vb_35_8	der	got herre der hebreer Worumbe	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_62vb_36_0	hebreer	herre der hebreer Worumbe wiltu	unmatched		lemma_2	high	claude
WZB_62vb_37_0	x	wiltu mir x EXO nicht	ambiguous	lemma_13826|lemma_2	lemma_13826	high	claude
WZB_63ra_1_0	EXO	mir x EXO nicht vndertenig	unmatched		lemma_2	high	claude
WZB_63ra_2_2	sein	nicht vndertenig sein Las geen	ambiguous	lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432	lemma_1517	medium	claude
WZB_63ra_2_5	Las	vndertenig sein Las geen mein	ambiguous	lemma_3567|lemma_3643|lemma_3720	lemma_3567	high	claude
WZB_63ra_3_0	mein	Las geen mein volk das	ambiguous	lemma_3001|lemma_4048|lemma_4051	lemma_3001	high	claude
WZB_63ra_3_3	das	mein volk das es mir	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_63ra_3_4	es	volk das es mir opfer	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_63ra_3_6	opfer	es mir opfer Ist aber	ambiguous	lemma_4488|lemma_4489	lemma_4488	high	claude
WZB_63ra_4_0	aber	opfer Ist aber das du	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_63ra_4_2	das	Ist aber das du widersteest	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_63ra_4_3	du	aber das du widersteest vnd	ambiguous	lemma_1139|lemma_1180|lemma_1241|lemma_1242	lemma_1242	high	claude
WZB_63ra_4_4	widersteest	das du widersteest vnd sie	unmatched				
WZB_63ra_4_6	sie	widersteest vnd sie nicht wilt	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_63ra_5_1	wilt	sie nicht wilt lasen sich	ambiguous	lemma_7473|lemma_7615|lemma_7627	lemma_7627	high	claude
WZB_63ra_5_2	lasen	nicht wilt lasen sich so	ambiguous	lemma_3567|lemma_3720	lemma_3567	high	claude
WZB_63ra_5_4	sich	wilt lasen sich so wil	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_63ra_5_7	wil	sich so wil ich ein	ambiguous	lemma_7473|lemma_7529|lemma_7620	lemma_7473	high	claude
WZB_63ra_6_0	ein	wil ich ein furen morgen	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_63ra_6_1	furen	ich ein furen morgen heuschrecken	ambiguous	lemma_6761|lemma_7283	lemma_7283	high	claude
WZB_63ra_6_2	morgen	ein furen morgen heuschrecken in	ambiguous	lemma_1778|lemma_4201	lemma_4201	high	claude
WZB_63ra_7_0	in	morgen heuschrecken in alle deines	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_63ra_7_4	enden	deines landes enden die do	ambiguous	lemma_1396|lemma_1402	lemma_1396	high	claude
WZB_63ra_7_6	die	landes enden die do bedecken	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_63ra_8_0	do	enden die do bedecken werden	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_63ra_8_2	werden	do bedecken werden die gestalt	ambiguous	lemma_62628|lemma_7489|lemma_7500	lemma_7489	high	claude
WZB_63ra_8_3	die	bedecken werden die gestalt der	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_63ra_8_4	gestalt	werden die gestalt der erden	ambiguous	lemma_2246|lemma_5748	lemma_2246	high	claude
WZB_63ra_9_0	der	die gestalt der erden das	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_63ra_9_1	erden	gestalt der erden das ir	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_63ra_9_4	das	der erden das ir nichtesnichte	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_63ra_9_5	ir	erden das ir nichtesnichte wirt	ambiguous	lemma_1517|lemma_5454|lemma_56116|lemma_56117	lemma_56117	medium	claude
WZB_63ra_9_6	nichtesnichte	das ir nichtesnichte wirt erscheinen	unmatched				
WZB_63ra_10_0	wirt	ir nichtesnichte wirt erscheinen Svnder	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_63ra_11_0	wirt	erscheinen Svnder wirt das das	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_63ra_11_1	das	Svnder wirt das das vber	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_63ra_11_4	das	wirt das das vber bliben	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_63ra_11_5	vber	das das vber bliben ist	ambiguous	lemma_6359|lemma_6698	lemma_6359	high	claude
WZB_63ra_12_0	dem	bliben ist dem hagil Wenne	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_63ra_12_5	essen	hagil Wenne essen werden sie	ambiguous	lemma_1726|lemma_1764	lemma_1764	high	claude
WZB_63ra_12_6	werden	Wenne essen werden sie alles	ambiguous	lemma_62628|lemma_7489|lemma_7500	lemma_7489	high	claude
WZB_63ra_13_0	sie	essen werden sie alles holcz	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_63ra_13_4	das	alles holcz das do grunet	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_63ra_13_5	do	holcz das do grunet ouf	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_63ra_14_2	eckern	ouf den eckern Und wirt	unmatched		lemma_51	high	claude
WZB_63ra_14_5	wirt	eckern Und wirt erfullen deine	ambiguous	lemma_7489|lemma_7652	lemma_7489	high	claude
WZB_63ra_16_6	der	Und aller der also vil	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_63ra_16_8	vil	der also vil ny gesehen	ambiguous	lemma_6741|lemma_7053|lemma_7075	lemma_7075	high	claude
WZB_63ra_16_11	haben	ny gesehen haben deine veter	ambiguous	lemma_2593|lemma_2598|lemma_2688	lemma_2598	high	claude
WZB_63ra_17_1	veter	haben deine veter vnd deine	ambiguous	lemma_6771|lemma_7046	lemma_6771	high	claude
WZB_63ra_18_2	dem	anherren Uon dem als sie	ambiguous	lemma_1097|lemma_1119	lemma_1119	high	claude
WZB_63ra_18_5	sie	dem als sie geporn sint	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_63ra_18_7	sint	sie geporn sint ouf der	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_63ra_19_1	der	sint ouf der erden vncz	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_63ra_19_2	erden	ouf der erden vncz bis	ambiguous	lemma_1545|lemma_57649	lemma_1545	high	claude
WZB_63ra_19_5	bis	erden vncz bis ouf disen	ambiguous	lemma_10651|lemma_5432|lemma_9197	lemma_10651	high	claude
WZB_63ra_20_0	heutigen	ouf disen heutigen tack Und	unmatched		lemma_54849	high	claude
WZB_63ra_21_0	sich	Und karte sich vmbe vnd	ambiguous	lemma_42100|lemma_5366|lemma_5445|lemma_5455	lemma_5445	high	claude
WZB_63rb_1_0	DUS	ous von DUS hern aber	ambiguous	lemma_21148|lemma_8073	lemma_2	high	claude
WZB_63rb_2_0	hern	von DUS hern aber die	ambiguous	lemma_2682|lemma_2684|lemma_2761|lemma_8335	lemma_2684	high	claude
WZB_63rb_2_3	aber	DUS hern aber die knechte	ambiguous	lemma_18792|lemma_35	lemma_35	high	claude
WZB_63rb_2_4	die	hern aber die knechte die	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_63rb_3_1	die	die knechte die sprachen zu	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_63rb_4_0	im	sprachen zu im Worumbe leide	ambiguous	lemma_10734|lemma_1517|lemma_1762	lemma_1517	medium	claude
WZB_63rb_4_4	leide	im Worumbe leide wir dise	ambiguous	lemma_3680|lemma_3684|lemma_3691|lemma_3730	lemma_3684	high	claude
WZB_63rb_5_3	Las	dise schande Las die leute	ambiguous	lemma_3567|lemma_3643|lemma_3720	lemma_3567	high	claude
WZB_63rb_5_4	die	schande Las die leute gen	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_63rb_5_6	gen	die leute gen daz sie	ambiguous	lemma_1844|lemma_1961|lemma_2007	lemma_2007	high	claude
WZB_63rb_5_8	daz	leute gen daz sie opfern	ambiguous	lemma_1097|lemma_14087	lemma_1097	high	claude
WZB_63rb_6_0	sie	gen daz sie opfern irem	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_63rb_6_2	irem	sie opfern irem herren gote	ambiguous	lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_63rb_6_3	herren	opfern irem herren gote S	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_63rb_6_7	S	herren gote S Sichstu nicht	ambiguous	lemma_1119|lemma_2	lemma_2	high	claude
WZB_63rb_7_3	das	Sichstu nicht das vortirbet Und	ambiguous	lemma_1097|lemma_13169	lemma_1097	high	claude
WZB_63rb_7_4	vortirbet	nicht das vortirbet Und sie	unmatched				
WZB_63rb_8_3	sie	vortirbet Und sie ruften her	ambiguous	lemma_5432|lemma_5454|lemma_56116	lemma_5454	high	claude
WZB_63rb_8_5	her	sie ruften her wider vnd	ambiguous	lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825	lemma_1517	high	claude
WZB_63rb_8_6	wider	ruften her wider vnd zu	ambiguous	lemma_12326|lemma_7557	lemma_7557	high	claude
WZB_63rb_9_4	Der	vnd zu Der sprach zu	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_63rb_9_5	sprach	zu Der sprach zu in	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_63rb_9_7	in	sprach zu in Get vnd	ambiguous	lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472	lemma_3028	medium	claude
WZB_63rb_10_3	herren	opfert ewerm herren gote Welche	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_63rb_11_3	sint	gote Welche sint die do	ambiguous	lemma_5432|lemma_5434|lemma_5496	lemma_5432	high	claude
WZB_63rb_11_5	die	Welche sint die do gen	ambiguous	lemma_1139|lemma_1161	lemma_1139	high	claude
WZB_63rb_11_6	do	sint die do gen wollen	ambiguous	lemma_1055|lemma_1180|lemma_1242|lemma_4445	lemma_1180	high	claude
WZB_63rb_11_7	gen	die do gen wollen der	ambiguous	lemma_1844|lemma_1961|lemma_2007	lemma_2007	high	claude
WZB_63rb_11_8	wollen	do gen wollen der sprach	ambiguous	lemma_7473|lemma_7693	lemma_7473	high	claude
WZB_63rb_12_2	der	gen wollen der sprach Mit	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
WZB_63rb_12_3	sprach	wollen der sprach Mit vnsern	ambiguous	lemma_5692|lemma_5693	lemma_5693	high	claude
WZB_63rb_13_1	iungen	Mit vnsern iungen vnd mit	ambiguous	lemma_3157|lemma_3162	lemma_3157	high	claude
WZB_63rb_14_0	alden	mit vnsern alden mit vnsern	ambiguous	lemma_155|lemma_21980|lemma_68768|lemma_7961|lemma_7962	lemma_155	high	claude
WZB_63rb_14_5	sy̆nen	mit vnsern sy̆nen vnd mit	unmatched				
WZB_63rb_17_4	es	rindern wenne es ist ein	ambiguous	lemma_1762|lemma_38737	lemma_1762	high	claude
WZB_63rb_17_6	ein	es ist ein hochczeit vnserm	ambiguous	lemma_119|lemma_13|lemma_1331|lemma_2975	lemma_1331	high	claude
WZB_63rb_17_7	hochczeit	ist ein hochczeit vnserm herren	unmatched		lemma_2875	high	claude
WZB_63rb_18_1	herren	hochczeit vnserm herren got vnd	ambiguous	lemma_2684|lemma_42447	lemma_2684	high	claude
WZB_63rb_19_3	Sei	vnd antworte Sei der herre	ambiguous	lemma_5432|lemma_56116	lemma_5432	high	claude
WZB_63rb_19_4	der	antworte Sei der herre sei	ambiguous	lemma_1055|lemma_1119|lemma_8031	lemma_1119	high	claude
