file;xml_id;form;action;geaendert;alt_pos;neu_pos;alt_lemmaRef;neu_lemmaRef;alt_ana;neu_ana;alt_corresp;neu_corresp;verdict;confidence;begruendung;hinweis;kontext
NST.tei.xml;NST_1571120_11;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77615;lexicon.xml#lemma_2598_sense_77615;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Imperativ hab mich lieb, mich Objekt;;ejn guoter frummer mensch begeret von unserm herren dz er im kunt thett warjnnen er sich sölt üben / darjnn er im ein wolgefallen thett . jm ward geantwurt . wilt du got ein besunders wolgefallen tuon / so gib einen pfening hie in diser zeÿt durch gotes willen so du es wol getuon magst / und dÿe weil es dein ist / dz ist mir lieber und dir nüczer / denn ob man nach deinem tod geb eÿnen grossen hauffen . dz ander weine einen zeher waßers umb dein sünd . und umb meines leidens willen / dz ist mir lieber und dir nüczer denn dz du als vil ruoten auf deinen ruck erschlügest als auf einen weiten veld gewachssen möcht dz dritt ist . leid ein verschmechtes hertes wort durch meinen willen / das ist mir lieber und dir nüczer . denn das du einen see vol wassers waÿntest umb zergencklich zeÿtlich ding . das vierd . prich deinen schlaff ab durch meinen willen / dz ist mir lieber und dir nüczer / denn das du schicktest zwelff ritter nach deinem tod zuo dem heiligen grab . dz fünfft ist beherberg den armen menschen und thuo im gütlich durch meinen willen / dz ist mir lieber und dir nüczer denn dz du vÿerczig iar in ÿegklicher wochen dreÿ tag vastest mit wasser und prot . das sechst ist . rede nÿemant übel und argkwan nicht / dz ist mir lieber und dir nüczer denn dz du die ganczen welt umbgiengest / und in ÿegklichen fuoßtrit dein pluot verrertest . dz sibent ist / ker alle ding zuo dem pesten und erger nichcz . das ist mir lieber und dir nüczer denn das du alle tag in den dritten himel verzuckt würdest . das achtent ist / warumb du pittent pist / es seÿ umb leÿb umb sele umb guot oder umb ere / so pit mich selb / dz ist mir lieber und dir nüczer denn das mein liebe muoter und alle heiligen und engel für dich petten . noch wil ich dein rein andechtig gepet lieber erhören . das neünd ist . hab mich lieb für alle lieb / das ist mir lieber und dir nüczer / denn das du ein saul aufgiengest die überal vor scharsach stecket . und dÿe da reÿchet von dem ertreÿch piß an die wolcken / und teglich dein pluot daran vergüssest und versertest . noch ist mir lieber das du mich lieb habest über alle lieb unser lieber herre spricht mer zuo dem menschen . lob mich in deiner getreüen arbeit so würt dein arbeit mein lob . und hab mich lieb in deiner widerwertikeÿt / so würt dein lieb mich ziern gee mir nach in stettikeÿt so würt dein sel mein gefert . sanctus bernhardus spricht so der mensch ÿe grösser sündet so im got ÿe gütlicher nachgeet . sanctus augustinus spricht . hab got lieb von ganczen deinem herczen oder du verdienst den ewigen schmerczen . sanctus paulus der spricht kein mensch ist got als wolgefellig als der der frid in seinem herczen tregt . wann der zorn ist der natur / wenn man in übet so er ÿe mer wachsset / und enzündet sich im herczen zuo untugenden . und erleschet alle tugent . wer oren hab zuo hören der höre .
NST.tei.xml;NST_1572030_7;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77615;lexicon.xml#lemma_2598_sense_77615;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Imperativ hab got lieb mit Akkusativobjekt;;ejn guoter frummer mensch begeret von unserm herren dz er im kunt thett warjnnen er sich sölt üben / darjnn er im ein wolgefallen thett . jm ward geantwurt . wilt du got ein besunders wolgefallen tuon / so gib einen pfening hie in diser zeÿt durch gotes willen so du es wol getuon magst / und dÿe weil es dein ist / dz ist mir lieber und dir nüczer / denn ob man nach deinem tod geb eÿnen grossen hauffen . dz ander weine einen zeher waßers umb dein sünd . und umb meines leidens willen / dz ist mir lieber und dir nüczer denn dz du als vil ruoten auf deinen ruck erschlügest als auf einen weiten veld gewachssen möcht dz dritt ist . leid ein verschmechtes hertes wort durch meinen willen / das ist mir lieber und dir nüczer . denn das du einen see vol wassers waÿntest umb zergencklich zeÿtlich ding . das vierd . prich deinen schlaff ab durch meinen willen / dz ist mir lieber und dir nüczer / denn das du schicktest zwelff ritter nach deinem tod zuo dem heiligen grab . dz fünfft ist beherberg den armen menschen und thuo im gütlich durch meinen willen / dz ist mir lieber und dir nüczer denn dz du vÿerczig iar in ÿegklicher wochen dreÿ tag vastest mit wasser und prot . das sechst ist . rede nÿemant übel und argkwan nicht / dz ist mir lieber und dir nüczer denn dz du die ganczen welt umbgiengest / und in ÿegklichen fuoßtrit dein pluot verrertest . dz sibent ist / ker alle ding zuo dem pesten und erger nichcz . das ist mir lieber und dir nüczer denn das du alle tag in den dritten himel verzuckt würdest . das achtent ist / warumb du pittent pist / es seÿ umb leÿb umb sele umb guot oder umb ere / so pit mich selb / dz ist mir lieber und dir nüczer denn das mein liebe muoter und alle heiligen und engel für dich petten . noch wil ich dein rein andechtig gepet lieber erhören . das neünd ist . hab mich lieb für alle lieb / das ist mir lieber und dir nüczer / denn das du ein saul aufgiengest die überal vor scharsach stecket . und dÿe da reÿchet von dem ertreÿch piß an die wolcken / und teglich dein pluot daran vergüssest und versertest . noch ist mir lieber das du mich lieb habest über alle lieb unser lieber herre spricht mer zuo dem menschen . lob mich in deiner getreüen arbeit so würt dein arbeit mein lob . und hab mich lieb in deiner widerwertikeÿt / so würt dein lieb mich ziern gee mir nach in stettikeÿt so würt dein sel mein gefert . sanctus bernhardus spricht so der mensch ÿe grösser sündet so im got ÿe gütlicher nachgeet . sanctus augustinus spricht . hab got lieb von ganczen deinem herczen oder du verdienst den ewigen schmerczen . sanctus paulus der spricht kein mensch ist got als wolgefellig als der der frid in seinem herczen tregt . wann der zorn ist der natur / wenn man in übet so er ÿe mer wachsset / und enzündet sich im herczen zuo untugenden . und erleschet alle tugent . wer oren hab zuo hören der höre .
NST.tei.xml;NST_1572090_2;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Konjunktiv-Vollverb: wer oren hab zuo hoeren;;ejn guoter frummer mensch begeret von unserm herren dz er im kunt thett warjnnen er sich sölt üben / darjnn er im ein wolgefallen thett . jm ward geantwurt . wilt du got ein besunders wolgefallen tuon / so gib einen pfening hie in diser zeÿt durch gotes willen so du es wol getuon magst / und dÿe weil es dein ist / dz ist mir lieber und dir nüczer / denn ob man nach deinem tod geb eÿnen grossen hauffen . dz ander weine einen zeher waßers umb dein sünd . und umb meines leidens willen / dz ist mir lieber und dir nüczer denn dz du als vil ruoten auf deinen ruck erschlügest als auf einen weiten veld gewachssen möcht dz dritt ist . leid ein verschmechtes hertes wort durch meinen willen / das ist mir lieber und dir nüczer . denn das du einen see vol wassers waÿntest umb zergencklich zeÿtlich ding . das vierd . prich deinen schlaff ab durch meinen willen / dz ist mir lieber und dir nüczer / denn das du schicktest zwelff ritter nach deinem tod zuo dem heiligen grab . dz fünfft ist beherberg den armen menschen und thuo im gütlich durch meinen willen / dz ist mir lieber und dir nüczer denn dz du vÿerczig iar in ÿegklicher wochen dreÿ tag vastest mit wasser und prot . das sechst ist . rede nÿemant übel und argkwan nicht / dz ist mir lieber und dir nüczer denn dz du die ganczen welt umbgiengest / und in ÿegklichen fuoßtrit dein pluot verrertest . dz sibent ist / ker alle ding zuo dem pesten und erger nichcz . das ist mir lieber und dir nüczer denn das du alle tag in den dritten himel verzuckt würdest . das achtent ist / warumb du pittent pist / es seÿ umb leÿb umb sele umb guot oder umb ere / so pit mich selb / dz ist mir lieber und dir nüczer denn das mein liebe muoter und alle heiligen und engel für dich petten . noch wil ich dein rein andechtig gepet lieber erhören . das neünd ist . hab mich lieb für alle lieb / das ist mir lieber und dir nüczer / denn das du ein saul aufgiengest die überal vor scharsach stecket . und dÿe da reÿchet von dem ertreÿch piß an die wolcken / und teglich dein pluot daran vergüssest und versertest . noch ist mir lieber das du mich lieb habest über alle lieb unser lieber herre spricht mer zuo dem menschen . lob mich in deiner getreüen arbeit so würt dein arbeit mein lob . und hab mich lieb in deiner widerwertikeÿt / so würt dein lieb mich ziern gee mir nach in stettikeÿt so würt dein sel mein gefert . sanctus bernhardus spricht so der mensch ÿe grösser sündet so im got ÿe gütlicher nachgeet . sanctus augustinus spricht . hab got lieb von ganczen deinem herczen oder du verdienst den ewigen schmerczen . sanctus paulus der spricht kein mensch ist got als wolgefellig als der der frid in seinem herczen tregt . wann der zorn ist der natur / wenn man in übet so er ÿe mer wachsset / und enzündet sich im herczen zuo untugenden . und erleschet alle tugent . wer oren hab zuo hören der höre .
OUM.tei.xml;OUM_89100420_0;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv: habe er deheinen viant, Subjekt er;;habe er deheinen viant ,
OUM.tei.xml;OUM_89100430_1;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4172;lexicon.xml#lemma_2598_sense_4172;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Konjunktiv mit Akkusativ den, kein Determinativ vor habe;;den habe maze smæhe !
OVG.tei.xml;OVG_1125600_4;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Konjunktiv im daz-Satz, Objekt die wal davor;;daz er die wal hab ,
OVW.tei.xml;OVW_1019010060_1;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;hab ich bezalt: Hilfsverb mit Partizip;;das hab ich schon bezalt für vol
PAS.tei.xml;PAS_19100210_4;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb Konjunktiv mit Partizip benomen;;ze der helle vart habe mir benomen ,
PL2.tei.xml;PL2_223625_14;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Hilfsverb mit Partizip gesehen im Relativsatz, Subjekt ich;;"< herre > , sprach sie , < sie werden mirs nit gleuben . > < ich sag uch > , sprach er , < sicherlich , das er lebt und gesunt ist und han gestern mit im geeßen , und ir mögent myner frauwen der koniginn des genczlich versichern . > < by got > , sprach die jungfrau , < so weiß ich wol das mirs nit felen mag an großen gaben als bald ich die botschafft erzelen werde , wann mir nit zwyvelt , der konig werd mir schlosse oder vesten geben , so ferre ich die erste da syn mag . > lanczlot antwurt das es im lieb was , und schied also dannen mit der alten frauwen und nam urlaub . sie ritten biß abent und kamen inn eyn closter da wiß jungfrauwen inn waren . und die jungfrauw , die zu hoff wolt , schied von stund als lancelot von yn hinweg geritten was , und reyt mit freuden frölich geyn kamlot . da sie des andern tags umb vesperzyt dar kam , der konig was nit im sale , aber er was inn eim bangarten under dem großen thorn mit vil syner herren und rittern . die frauw stund ab und gab ir pfert eim knaben zu halten . sie fragt nach dem konig und der koniginn . ir wart gesagt , der konig wer im bangarten und die koniginn in ir kammer . sie ging da hin sie die königinn zu finden meynt , und da sie zu ir kam , fand sie die koniginn in schweren gedencken durch lancelots willen , von dem sie keyn botschafft wust . und als sie die koniginn sah , viel sie off ir knye und sprach : < frauw , ich bring uch botschafft von lancelott , der starck und gesunt ist . > die konigin erschrack und sprach : < jungfrauw , wie wißent ir das ? > < das wil ich uch sagen > , und sagt ir wie der ritter , ir ir schwester geben hatt , wie er die ander nacht davor mit im geßen und getruncken hatt . die koniginn fragt ob sie den ritter entwapent gesehen hett . < fraw > , sprach sie , < ja , wann er gestern mit uns geßen hat inn unserm huse . > < von was gestaltniß ist er ? > sprach die koniginn . < frauw > , sprach sie , < er ist ein der schönste ritter , den ich ye gesehen hab und ist ein wenig brun . > sie sagt ir so vil das sie hort und furwar wol marckt das es lancelot was ; und ist nit zu fragen ob sie da sere fro sy gewest , dann sie was so fro das es nymand erzelen mag . sie lieff zur jungfrauwen und hieß sie wilkum syn und sprach das nye keyn jungfrauw irem herren dem konig solch freud enmechte"
PL2.tei.xml;PL2_246201_9;hab;KEEP;nein;VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_4170;lexicon.xml#lemma_2598_sense_4170;variants.xml#type_8729;variants.xml#type_8729;VERBAL;high;Vollverb: wo ich rug hab, Subjekt ich;;antwurt : < ja wol , wo ich rug hab . > < so gent darinn und helffent unsern gesellen uß dem gefengkniß und auch allen den andern die uß fremden landen sint , der viel darinn ist , wann ich muß ryten mit dieser jungfrauwen da hien sie mich furet , dann ich han es ir gelobt , und enweiß doch nit ware . > er stilt syn wunden , das sie nit zuvil bluten , und reyt mit der jungfrauwen , die yn alle die straßen hien fuort da sie herkomen was . gaheries ging in die burg teritans . da fand er eynen knecht siczen , der die schlußel in der hant hatt , an eyner marmelen sulen . er grußt den knecht , der so sere erschrack da er yn also sah komen , das er nit wust was er thun solt , wann er wolt fliehen . aber gaheries greiff yn mit der hant und sprach : < samir das heilig crucz , du magst mir also nit entgan , du must mich wysen wo die ritter in gefengkniß ligen ! > er antwurt das er es nit thett . gaheries warff yn undersich uff die erde und sprach , er wolt yn doten ob er yn nit da hien furte . und er hett forcht zu sterben und bat gnad und sprach : < herre , ich wil alles das thun das ir wollent . > < so fur mich zu den gefangen , das ist myn begern ! > < gern > , sprach er und furt yne inn das gefengniß . er sloß die thur off , das eyn großer sal was hart off der erden , der wol vierczig finster hett , von ysen gemacht , die all zuo eynem baumgarten zu gingen , das man zu mal wol gesah . gaheries ging dar inn und grußt die ritter . sie stunden alle gegen im off , wann sie yne noch nit bekanten . er fragt nach den gesellen von der tafelrond . da sprungen herfure hector vom mares , lionel und die andern gesellen von der tafelrunde . und als bald gaheries sie sah , da det er synen helm abe und ließ sich besehen . da lieffen sie zu im und umbfingen yn mit großen freuden . er sprach zu yn : < ir herren , herre lancelot duot uch all sere grußen , die fremden mit den heimschen , und enbut uch das ir wol hinweg mogent geen wann ir wollent , dann ir nymands hieinn findent der uch behalt uber uwern willen , wann der groß ritter lytt by dem bruonnen , den lancelot uberwunden hatt und erschlagen . > und als sie die mere verstunden , da gewunnen sie so groß freud das wunder wer da von zu sagen und gingen frölich hinuß umb der abenture willen die yne wiedderfarn
PT.tei.xml;PT_124_5;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;;;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb mit Partizip gelesen, Subjekt ich;;daz ich von im gelesen habe
PUC.tei.xml;PUC_30542320_10;habe;STRIP;ja;NOM VRB VEX;VRB VEX;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598;lexicon.xml#lemma_2598_sense_77622;lexicon.xml#lemma_2598_sense_77622;variants.xml#type_8730;variants.xml#type_8730;VERBAL;high;Hilfsverb: ich habe euch geregirt;;"darnach als dy slawoni oder dy tzhech bey vil tzeyten also lebten also einfaltige lewt , in irer armut , do huben sy an reich tzu werden , von den ackern vnd gutteren , von dye begirlicheyt yre hertzen einwickelt vnd reytzet sy tzu kriegen , manschlachten vnd tzu vil anndern yrsalenn vnttereinander , also was es not , das dy vntrechtigklichen alß mit gerechtigkeyt tzu eynem luffen , der sy scheydet . also erwelten sy einen weysen vnd frumen ; war in den vrtaylen vnd ein schlecht macher der streyt vnd reiche , genannt crock ; der macht dy ersten slos vestung in behemen ann der stat geheyssen stebna ; auch andere wollen das der hett einen bruder , der elter was , geheyssen crack , welcher crack gebawt hat das slos vnd stat crackaw , von welchenn crackaw der namen yst ein gelegt . also der vorgenant crack alle dy tag seins lebens regirt oder außricht das ertrich bohemia seligklich , nicht als ein furste sonder als ein erwelter richter von dem volck ; vnd lies von seinem todt ; vnd nach seinem todt drey tochter : die erst geporen tochter byelam , die nach etlichen heysset kasy , dy bawet das slos bielin vnd erhohet dy selben gegent . die biela was in aller ertzney behende vnd erkennet dy natur aller krewter gar wol vnd machet gesunt dy menschen von mancherleye kranckheyt , von welcher sache wegen ein ytzlicher durstiger des gesprochen landes eynen tzu flucht het als gleich tzu eynem verlewmunten artzt zu der selben bielam . dy ander tochter mit dem namen tecla bawet das slos thetin ; tzauberey vnd des vogelgeschreyes , was sy gar groz . wann war vmb dye dyeberay vnd dye dink , dy do tzu vielen den menschen aus verliesung der dinger , dy weyset sy yn mit irer tzauberey vnd darumb das gantze lantt , wenn ymant verloren het von dyeberey oder sunste , dy luffen tzu ir vnd dy richtet sy in hubschlich dy verloren ding . aber dy dritte yst , dye yst geheyssen lybussa , dy vbertrat dy andern in dem synne . wenn war vm sy was ein weysagin vnd sy het einen sichtigen geyst vor wyssende vnd ratende aus der tzauberey tzu kunftige dinck ; dy was weyser denn dy anndern in dem gericht , senftmutig in denn syten vnd des werckes . dy selben setzet das lant bohemia tzu einem richter fur iren vater crock . dy bawet do das slos zum ersten wyssegraden vnd regyret vil zeyt das gantz lantt zu behemen . furwar dar nach geschach , das tzwen freyen des landes bohemie vnttereinander bewegten tzwytrechtigkeit vnd kriege von etzlicher besitzung vnd komen fur dy benanten lybussa , dy bey stundec dem gerichte , vnd paten dy sache mit rechtem gericht . welche lybussa was erforschen vnd rechter tzeytigkeit dy furgelegten sach vnd gab dem eynen dye gerechtigkeit , den anndern verdampnet sy mit rechtem vrteyl . den der annder , der verdampt wurde , sunder er was mechtiger der frewnde , auß schrybe : < der durstigkeyt vnnsers volcks , das alle reich vnd alle furstenthum regirt solt werden durch dy manne , aber wir durch ein weyp ! > do schrey alles volck das do bey stund : < wir eyschen eynen fursten , der ein man sey , der vns regyre als do geregirt werd andere landt ! > das erhoret lybussa vnd leget inn ein sweygenn vnd sprach : < ir werdet morgen kumen tzu mir vnd wirt erfullet ewr begirde . > welch do warn kummet mit gegenwurtigkeit des anndern tags fur lybussam vnd vorderten aber , das man inn gebe einen furstenn , der ein man wer ; zw welchen sy also redet : < ich habe wich geregirt wercklichen vnd sußlichen in miltigkeit vnd frewntschaft als ein frawe zue erlchen sachen . nu werdet ir haben ein fursten als ir habt gepetenn , einen man , der do wirt tzemenn ewr haubter in eyner eysereynen gerten vnd wird ewich richten nach seinem willen , welches willen ir nicht durstig werdet vmmgen , fur war er wird hohen vnder ewch dye , die er wyll vnd dye anderen verdrucket er . > das erhorten dy freyen gemenigklichen vnd das volck vnd aus schryren : < wir wollen haben einen fursten der ein man sey > , vnd darvmb dy vorgenant lybussa , dy was ein weyssagynn , als nor yst gesprochen , vnd hett eynen sichtigklichen geyst ; vnd paten sy , das sy inn tzu aygenett einen fursten vnd eynen richter . sy sprach : < nemett meyn weysses pferdt vnd legt im auf kungliche kleyder vnd legt im ann eynen tzawme vnd zu welchem manne es geen wirt do wirt es bestend , den nemet auch zu eynem fursten vnd mir tzu eynem eelichen manne . vnd ich gybe auch das tzeychen : vnd wenn ir tzu dem selben manne kumet , so werdet ir in sehen sytzen ob eynem eyseren tysche essende . > welch freyen erfulten das geheyß lybusse , do dy gesanten poten von wissegraden do volgten sy nach dem pferde das ging vnd lof vnd hin vnd herwider auf dem velde perge vnd tal . des annderen tages kom es zu dem dorffe stadytz , das do geheyssen wirt ein stat der kunge , vnd bestundt do selbest , vnd das dorf lygt tzehen meyl von wyssegraden vnd yst gelegen ob dem wasser belynn ; do funden sy einen menschen erende geheyssen pyzemisl , das ausgelegt wirtt als ein betrachter in dem volck , mit tzweyen ochsen ; welcher acker behelt in der lenge vnd weyt tzwelf schryte vnd der acker yst synnbel vnd gantz swartz vnd yst vmbgebt vmbschrencklich mit eynem weyssen acker ; vnd fur war , nu redeten sy tzu dem man , der do ere : < dw pyst vnnser kunck , laß ab dy ochsen vnd sytz auf das pferdt vnd kum tzu deynem sal , der dyr bereyt yst , wann warumb das volck der behemen hat dich erwelt tzu einem kunig . > do er das erhort , do lost er auf dye ochsen , vnd sy verswinden vnd wurden nicht mer gesehen . vnd furwar der man , der also geruft ward von dem pfluge tzu eynem fursten , do stecket er snell dy rutten in das ertrich , do mit er stach dy ochsen , vnd dye pluet altzu handt vnd liess von ir drey tzweyge , dy do trugen nuß zeytige frucht ; aus welchen tzweyen tzwey al tzu handt dorreten vnd der dri wuchs vnd praytet sich gar sere aus , also das er mocht gesehen werden auff dysen hewtigen tag , vnd pringet fruchte der nusse alle iar , wellische nuß bey vill iaren nicht verdirbet noch erfaulet , vnd auch nymmer kern wurm in den selben nussen wirt gefunden . do das also geschahe , der vorgenannt pryzemisl nam wider den pfluck vnd legt auf dy schare brot vnd keß vnd aß doruon . do das sahen dy freyen vnd poten , dy dar komen waren , vnd gedachten des , das lybussa gesprochen hett von dem eyseren tysche vnd vonn den ochsen , dy do verswunden vnd von der pluende vnd tragende ruten . vnd wie wol sy wurden fur gefurt uon dem in ein wunder , so suchten sy doch von nymant den geruften fursten , vnd dar nach als pyzemisl gaß , do steyg er auf das pferd vnd rayt mit im ; fur war dye vorgenanten poten , do sy waren auf dem wege , do fragten sy inn , ob es tzimlich wer , das er inn saget , was das wer , das sein gerten pluet vnd von ir liess drey tzweyge vnd dy tzwenn dorreten , vnd der drit wuchs vnd was gar sere ausgepraytet vnd bracht nus . er antwort : < drey fursten werden kuninc von meinen lenden , tzwen dy dorrende schyer furwar , der drit furst vnd sein furstenthume wirt pluen erlichen in die hoche vnd in dy weyt vnd wirt machen groß fruchte . auch sag ich ewch , wer es , das ir mich het gelassen in dem acker , do ich erette , mein menlichs geschlecht wer ewigklich in dem furstenthume belyben . aber dar vmb das ir komt vor der zeyt , so wirt meynn menlichs geschlecht geprechende . vnd in dem gib ych ewch ein tzeychen : wenn das geschlecht verdirbet , so wirt das eincklein rechen den anheren . > der vorgenant furste trug auch mit im schuhe , dy mit pesten waren geflochten vnd welch do waren von allerley ding gemacht . von dysen er wart gefraget , warumb er sy mit im truge oder furt . er antwort : < ich will sy heyssen behalten ewigklich in dem sloss wyssegraden , vnd werden nicht faulen , auf das das mein nachkumen sehen , das sy sein gefurt vnd gesetzt von der armutt in denn sale des furstenthumes , vnd das sy nicht hochmutig werden wann warumb die hochfertigen werden gediemutiger durch der posen dinst wegen vnd die dyemutigen werden erhohet durch dy tugent . > welch des hewtigen tages werden behalten vleyssigklich in der kirchen wyssegradenn , wann war vmb in der vigilien der kronunge der kunig bohemie , dy korheren vnd dy prelaten sein geben aus geende entgegen dem zukunftigen kunge vnd weysen im das geschu der gerethe vnd legen es im auf sein schultern dy geflochten pesten schuhe , so das er ein gedechtnuns habe , das er kumen sey von armutt vnd mit nichte nicht hochmutig werde . vnd do sy also gingen , sy vnd der furste pyzemisl mit seiner grafschaft kom in wyssegraden , do er gesatzt wart erlich von lybussa vnd von allen iren panerhern vnd ward verknupft durch dy ee der lybussenn etc ."
