xml_id,form,context,normalized,match_type,lemma_ids
WZB_42ra_2_1,trat,GENE vnd trat fur seinen,trat,matched,lemma_6188
WZB_42ra_2_2,fur,vnd trat fur seinen herren,fur,ambiguous,lemma_6761|lemma_7108|lemma_7194|lemma_7283|lemma_7292
WZB_42ra_2_3,seinen,trat fur seinen herren vnd,seinen,matched,lemma_1517
WZB_42ra_2_4,herren,fur seinen herren vnd sprach,herren,ambiguous,lemma_2684|lemma_42447
WZB_42ra_2_5,vnd,seinen herren vnd sprach Ich,vnd,matched,lemma_6467
WZB_42ra_3_0,sprach,herren vnd sprach Ich bekenne,sprach,ambiguous,lemma_5692|lemma_5693
WZB_42ra_3_3,Ich,vnd sprach Ich bekenne meyner,ich,matched,lemma_3001
WZB_42ra_3_4,bekenne,sprach Ich bekenne meyner svnden,bekenne,matched,lemma_483
WZB_42ra_3_5,meyner,Ich bekenne meyner svnden Czornig,meyner,matched,lemma_3001
WZB_42ra_4_0,svnden,bekenne meyner svnden Czornig wart,svnden,matched,lemma_5867
WZB_42ra_4_3,Czornig,meyner svnden Czornig wart der,czornig,matched,lemma_7898
WZB_42ra_4_4,wart,svnden Czornig wart der kunig,wart,ambiguous,lemma_7405|lemma_7406|lemma_7489|lemma_7505
WZB_42ra_4_5,der,Czornig wart der kunig seinen,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_42ra_4_6,kunig,wart der kunig seinen knechten,kunig,matched,lemma_3507
WZB_42ra_5_0,seinen,der kunig seinen knechten vnd,seinen,matched,lemma_1517
WZB_42ra_5_1,knechten,kunig seinen knechten vnd mich,knechten,matched,lemma_3377
WZB_42ra_5_3,vnd,seinen knechten vnd mich vnd,vnd,matched,lemma_6467
WZB_42ra_5_4,mich,knechten vnd mich vnd den,mich,matched,lemma_3001
WZB_42ra_6_0,vnd,vnd mich vnd den becken,vnd,matched,lemma_6467
WZB_42ra_6_1,den,mich vnd den becken meister,den,matched,lemma_1119
WZB_42ra_6_2,becken,vnd den becken meister lies,becken,matched,lemma_431
WZB_42ra_6_3,meister,den becken meister lies er,meister,matched,lemma_4059
WZB_42ra_6_4,lies,becken meister lies er legen,lies,ambiguous,lemma_3567|lemma_3720
WZB_42ra_6_5,er,meister lies er legen in,er,ambiguous,lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117
WZB_42ra_7_0,legen,lies er legen in den,legen,ambiguous,lemma_16149|lemma_3674|lemma_3770
WZB_42ra_7_1,in,er legen in den kercker,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_42ra_7_2,den,legen in den kercker des,den,matched,lemma_1119
WZB_42ra_7_3,kercker,in den kercker des rittermeisters,kercker,matched,lemma_3241
WZB_42ra_7_4,des,den kercker des rittermeisters Do,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_42ra_7_5,rittermeisters,kercker des rittermeisters Do wir,rittermeisters,unmatched,
WZB_42ra_8_2,Do,des rittermeisters Do wir in,do,ambiguous,lemma_1055|lemma_1180|lemma_1242|lemma_4445
WZB_42ra_8_3,wir,rittermeisters Do wir in einer,wir,matched,lemma_7643
WZB_42ra_8_4,in,Do wir in einer nacht,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_42ra_8_5,einer,wir in einer nacht beide,einer,matched,lemma_1331
WZB_42ra_8_6,nacht,in einer nacht beide sahen,nacht,matched,lemma_4303
WZB_42ra_9_0,beide,einer nacht beide sahen trovme,beide,matched,lemma_468
WZB_42ra_9_1,sahen,nacht beide sahen trovme wissagunge,sahen,matched,lemma_5366
WZB_42ra_9_2,trovme,beide sahen trovme wissagunge zukunftiger,trovme,matched,lemma_6239
WZB_42ra_9_3,wissagunge,sahen trovme wissagunge zukunftiger dinge,wissagunge,matched,lemma_15511
WZB_42ra_10_0,zukunftiger,trovme wissagunge zukunftiger dinge Nu,zukunftiger,matched,lemma_23919
WZB_42ra_10_1,dinge,wissagunge zukunftiger dinge Nu was,dinge,ambiguous,lemma_1164|lemma_1165
WZB_42ra_10_4,Nu,zukunftiger dinge Nu was do,nu,matched,lemma_4432
WZB_42ra_10_5,was,dinge Nu was do ein,was,ambiguous,lemma_29723|lemma_5941|lemma_7505
WZB_42ra_10_6,do,Nu was do ein hebraisch,do,ambiguous,lemma_1055|lemma_1180|lemma_1242|lemma_4445
WZB_42ra_11_0,ein,was do ein hebraisch kint,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_42ra_11_1,hebraisch,do ein hebraisch kint des,hebraisch,matched,lemma_18888
WZB_42ra_11_2,kint,ein hebraisch kint des selbin,kint,matched,lemma_3313
WZB_42ra_11_5,des,hebraisch kint des selbin rittermeisters,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_42ra_11_6,selbin,kint des selbin rittermeisters diener,selbin,matched,lemma_5385
WZB_42ra_11_7,rittermeisters,des selbin rittermeisters diener dem,rittermeisters,unmatched,
WZB_42ra_12_0,diener,selbin rittermeisters diener dem sagte,diener,matched,lemma_1144
WZB_42ra_12_3,dem,rittermeisters diener dem sagte wir,dem,ambiguous,lemma_1097|lemma_1119
WZB_42ra_12_4,sagte,diener dem sagte wir vnser,sagte,matched,lemma_5061
WZB_42ra_13_0,wir,dem sagte wir vnser troume,wir,matched,lemma_7643
WZB_42ra_13_1,vnser,sagte wir vnser troume von,vnser,matched,lemma_7643
WZB_42ra_13_2,troume,wir vnser troume von dem,troume,matched,lemma_6239
WZB_42ra_13_5,von,vnser troume von dem horte,von,matched,lemma_7193
WZB_42ra_13_6,dem,troume von dem horte wir,dem,ambiguous,lemma_1097|lemma_1119
WZB_42ra_13_7,horte,von dem horte wir die,horte,matched,lemma_2885
WZB_42ra_14_0,wir,dem horte wir die warheit,wir,matched,lemma_7643
WZB_42ra_14_1,die,horte wir die warheit als,die,ambiguous,lemma_1139|lemma_1161
WZB_42ra_14_2,warheit,wir die warheit als vns,warheit,matched,lemma_7340
WZB_42ra_14_5,als,die warheit als vns her,als,matched,lemma_148
WZB_42ra_14_6,vns,warheit als vns her noch,vns,matched,lemma_7643
WZB_42ra_14_7,her,als vns her noch der,her,ambiguous,lemma_1517|lemma_2682|lemma_2684|lemma_2761|lemma_2762|lemma_2825
WZB_42ra_15_0,noch,vns her noch der dinge,noch,ambiguous,lemma_14402|lemma_4281|lemma_4415
WZB_42ra_15_1,der,her noch der dinge zukunft,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_42ra_15_2,dinge,noch der dinge zukunft beweist,dinge,ambiguous,lemma_1164|lemma_1165
WZB_42ra_15_3,zukunft,der dinge zukunft beweist Ich,zukunft,matched,lemma_15324
WZB_42ra_15_4,beweist,dinge zukunft beweist Ich wart,beweist,unmatched,
WZB_42ra_16_0,Ich,zukunft beweist Ich wart gegeben,ich,matched,lemma_3001
WZB_42ra_16_1,wart,beweist Ich wart gegeben meinem,wart,ambiguous,lemma_7405|lemma_7406|lemma_7489|lemma_7505
WZB_42ra_16_2,gegeben,Ich wart gegeben meinem ampte,gegeben,matched,lemma_1961
WZB_42ra_16_3,meinem,wart gegeben meinem ampte wider,meinem,matched,lemma_3001
WZB_42ra_16_4,ampte,gegeben meinem ampte wider vnd,ampte,matched,lemma_179
WZB_42ra_17_0,wider,meinem ampte wider vnd gener,wider,ambiguous,lemma_12326|lemma_7557
WZB_42ra_17_2,vnd,ampte wider vnd gener wart,vnd,matched,lemma_6467
WZB_42ra_17_3,gener,wider vnd gener wart gehangen,gener,matched,lemma_2122
WZB_42ra_17_4,wart,vnd gener wart gehangen an,wart,ambiguous,lemma_7405|lemma_7406|lemma_7489|lemma_7505
WZB_42ra_17_5,gehangen,gener wart gehangen an ein,gehangen,matched,lemma_2588
WZB_42ra_18_0,an,wart gehangen an ein creucze,an,ambiguous,lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570
WZB_42ra_18_1,ein,gehangen an ein creucze Und,ein,ambiguous,lemma_119|lemma_13|lemma_1331|lemma_2975
WZB_42ra_18_2,creucze,an ein creucze Und allczu,creucze,matched,lemma_3477
WZB_42ra_18_5,Und,ein creucze Und allczu hant,und,matched,lemma_6467
WZB_42ra_18_6,allczu,creucze Und allczu hant zu,allczu,matched,lemma_9188
WZB_42ra_19_0,hant,Und allczu hant zu des,hant,ambiguous,lemma_2598|lemma_2640
WZB_42ra_19_1,zu,allczu hant zu des kunigs,zu,matched,lemma_7770
WZB_42ra_19_2,des,hant zu des kunigs gepot,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_42ra_19_3,kunigs,zu des kunigs gepot furt,kunigs,matched,lemma_3507
WZB_42ra_19_4,gepot,des kunigs gepot furt man,gepot,ambiguous,lemma_1971|lemma_1978
WZB_42ra_19_5,furt,kunigs gepot furt man ous,furt,ambiguous,lemma_39708|lemma_6761|lemma_7283|lemma_7324
WZB_42ra_20_0,man,gepot furt man ous dem,man,ambiguous,lemma_3909|lemma_3957|lemma_3958|lemma_3966
WZB_42ra_20_1,ous,furt man ous dem kercker,ous,matched,lemma_6342
WZB_42ra_20_2,dem,man ous dem kercker vnd,dem,ambiguous,lemma_1097|lemma_1119
WZB_42ra_20_3,kercker,ous dem kercker vnd besniten,kercker,matched,lemma_3241
WZB_42ra_21_0,vnd,dem kercker vnd besniten im,vnd,matched,lemma_6467
WZB_42ra_21_1,besniten,kercker vnd besniten im sein,besniten,matched,lemma_586
WZB_42ra_21_2,im,vnd besniten im sein har,im,ambiguous,lemma_10734|lemma_1517|lemma_1762
WZB_42ra_21_3,sein,besniten im sein har vnd,sein,ambiguous,lemma_1517|lemma_1762|lemma_5377|lemma_5427|lemma_5432
WZB_42ra_21_4,har,im sein har vnd ł,har,ambiguous,lemma_18113|lemma_2590|lemma_2761|lemma_2762|lemma_29842
WZB_42ra_21_6,vnd,sein har vnd ł wandilten,vnd,matched,lemma_6467
WZB_42ra_21_7,ł,har vnd ł wandilten im,ł,unmatched,
WZB_42ra_22_0,wandilten,vnd ł wandilten im seine,wandilten,unmatched,
WZB_42ra_22_1,im,ł wandilten im seine wat,im,ambiguous,lemma_10734|lemma_1517|lemma_1762
WZB_42ra_22_2,seine,wandilten im seine wat vnd,seine,ambiguous,lemma_1517|lemma_19022|lemma_5377
WZB_42ra_22_3,wat,im seine wat vnd antworten,wat,ambiguous,lemma_5941|lemma_7342
WZB_42ra_22_5,vnd,seine wat vnd antworten im,vnd,matched,lemma_6467
WZB_42ra_23_0,antworten,wat vnd antworten im Czu,antworten,matched,lemma_260
WZB_42ra_23_1,im,vnd antworten im Czu dem,im,ambiguous,lemma_10734|lemma_1517|lemma_1762
WZB_42ra_23_4,Czu,antworten im Czu dem sprach,czu,matched,lemma_7770
WZB_42ra_23_5,dem,im Czu dem sprach Ich,dem,ambiguous,lemma_1097|lemma_1119
WZB_42ra_23_6,sprach,Czu dem sprach Ich hab,sprach,ambiguous,lemma_5692|lemma_5693
WZB_42ra_24_2,Ich,dem sprach Ich hab gesehen,ich,matched,lemma_3001
WZB_42ra_24_3,hab,sprach Ich hab gesehen troume,hab,ambiguous,lemma_2593|lemma_2598
WZB_42ra_24_4,gesehen,Ich hab gesehen troume vnd,gesehen,matched,lemma_5366
WZB_42ra_24_5,troume,hab gesehen troume vnd nymant,troume,matched,lemma_6239
WZB_42ra_25_1,vnd,gesehen troume vnd nymant ist,vnd,matched,lemma_6467
WZB_42ra_25_2,nymant,troume vnd nymant ist der,nymant,matched,lemma_4366
WZB_42ra_25_3,ist,vnd nymant ist der mir,ist,matched,lemma_5432
WZB_42ra_25_6,der,nymant ist der mir sie,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_42ra_25_7,mir,ist der mir sie entsliesse,mir,matched,lemma_3001
WZB_42ra_26_0,sie,der mir sie entsliesse Die,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_42ra_26_1,entsliesse,mir sie entsliesse Die hab,entsliesse,unmatched,
WZB_42ra_26_4,Die,sie entsliesse Die hab ich,die,ambiguous,lemma_1139|lemma_1161
WZB_42ra_26_5,hab,entsliesse Die hab ich dich,hab,ambiguous,lemma_2593|lemma_2598
WZB_42ra_26_6,ich,Die hab ich dich hŏren,ich,matched,lemma_3001
WZB_42ra_26_7,dich,hab ich dich hŏren gar,dich,matched,lemma_1242
WZB_42ra_27_0,hŏren,ich dich hŏren gar weislichen,hŏren,unmatched,
WZB_42ra_27_1,gar,dich hŏren gar weislichen ouslegen,gar,matched,lemma_1913
WZB_42ra_27_2,weislichen,hŏren gar weislichen ouslegen antworte,weislichen,matched,lemma_7543
WZB_42ra_27_3,ouslegen,gar weislichen ouslegen antworte An,ouslegen,unmatched,
WZB_42ra_28_0,antworte,weislichen ouslegen antworte An mich,antworte,matched,lemma_260
WZB_42ra_28_3,An,ouslegen antworte An mich w,an,ambiguous,lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570
WZB_42ra_28_4,mich,antworte An mich w wirt,mich,matched,lemma_3001
WZB_42ra_28_5,w,An mich w wirt got,w,matched,lemma_2
WZB_42ra_29_0,wirt,mich w wirt got antworten,wirt,ambiguous,lemma_7489|lemma_7652
WZB_42ra_29_1,got,w wirt got antworten geluklich,got,matched,lemma_2465
WZB_42ra_29_2,antworten,wirt got antworten geluklich herren,antworten,matched,lemma_260
WZB_42ra_29_3,geluklich,got antworten geluklich herren Nu,geluklich,matched,lemma_19216
WZB_42ra_30_0,herren,antworten geluklich herren Nu sagte,herren,ambiguous,lemma_2684|lemma_42447
WZB_42ra_30_3,Nu,geluklich herren Nu sagte dorvmbe,nu,matched,lemma_4432
WZB_42ra_30_4,sagte,herren Nu sagte dorvmbe das,sagte,matched,lemma_5061
WZB_42ra_30_5,dorvmbe,Nu sagte dorvmbe das er,dorvmbe,unmatched,
WZB_42ra_31_2,das,sagte dorvmbe das er hette,das,ambiguous,lemma_1097|lemma_13169
WZB_42ra_31_3,er,dorvmbe das er hette gesehen,er,ambiguous,lemma_1281|lemma_1282|lemma_1517|lemma_25157|lemma_5454|lemma_56116|lemma_56117
WZB_42ra_31_4,hette,das er hette gesehen Mich,hette,matched,lemma_2598
WZB_42ra_31_5,gesehen,er hette gesehen Mich douchte,gesehen,matched,lemma_5366
WZB_42ra_32_2,Mich,hette gesehen Mich douchte wie,mich,matched,lemma_3001
WZB_42ra_32_3,douchte,gesehen Mich douchte wie ich,douchte,matched,lemma_1256
WZB_42ra_32_5,wie,Mich douchte wie ich ł,wie,ambiguous,lemma_11087|lemma_7608
WZB_42ra_32_6,ich,douchte wie ich ł stunde,ich,matched,lemma_3001
WZB_42ra_32_7,ł,wie ich ł stunde ouf,ł,unmatched,
WZB_42ra_33_0,stunde,ich ł stunde ouf dem,stunde,matched,lemma_5842
WZB_42ra_33_1,ouf,ł stunde ouf dem vber,ouf,matched,lemma_6330
WZB_42ra_33_2,dem,stunde ouf dem vber des,dem,ambiguous,lemma_1097|lemma_1119
WZB_42ra_33_3,vber,ouf dem vber des wassers,vber,ambiguous,lemma_6359|lemma_6698
WZB_42ra_33_4,des,dem vber des wassers vnd,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_42ra_33_5,wassers,vber des wassers vnd sach,wassers,matched,lemma_7419
WZB_42ra_34_0,vnd,des wassers vnd sach siben,vnd,matched,lemma_6467
WZB_42ra_34_1,sach,wassers vnd sach siben ochsen,sach,ambiguous,lemma_5046|lemma_5062|lemma_5366
WZB_42ra_34_2,siben,vnd sach siben ochsen gar,siben,matched,lemma_5437
WZB_42ra_34_3,ochsen,sach siben ochsen gar schŏner,ochsen,matched,lemma_4480
WZB_42ra_34_4,gar,siben ochsen gar schŏner ous,gar,matched,lemma_1913
WZB_42ra_34_5,schŏner,ochsen gar schŏner ous dem,schŏner,unmatched,
WZB_42ra_35_0,ous,gar schŏner ous dem wasser,ous,matched,lemma_6342
WZB_42ra_35_1,dem,schŏner ous dem wasser steigen,dem,ambiguous,lemma_1097|lemma_1119
WZB_42ra_35_2,wasser,ous dem wasser steigen ł,wasser,matched,lemma_7419
WZB_42ra_35_3,steigen,dem wasser steigen ł groses,steigen,unmatched,
WZB_42ra_35_5,ł,wasser steigen ł groses vnd,ł,unmatched,
WZB_42ra_36_0,groses,steigen ł groses vnd vbir,groses,unmatched,
WZB_42ra_36_1,vnd,ł groses vnd vbir veistes,vnd,matched,lemma_6467
WZB_42ra_36_2,vbir,groses vnd vbir veistes vleisches,vbir,matched,lemma_6359
WZB_42ra_36_3,veistes,vnd vbir veistes vleisches die,veistes,unmatched,
WZB_42ra_36_4,vleisches,vbir veistes vleisches die an,vleisches,unmatched,
WZB_42ra_37_2,die,veistes vleisches die an der,die,ambiguous,lemma_1139|lemma_1161
WZB_42ra_37_3,an,vleisches die an der weide,an,ambiguous,lemma_13|lemma_1331|lemma_199|lemma_210|lemma_2570
WZB_42ra_37_4,der,die an der weide des,der,ambiguous,lemma_1055|lemma_1119|lemma_8031
WZB_42ra_37_5,weide,an der weide des pfules,weide,matched,lemma_7449
WZB_42ra_37_6,des,der weide des pfules SIS,des,ambiguous,lemma_1097|lemma_1119|lemma_1186
WZB_42ra_37_7,pfules,weide des pfules SIS die,pfules,matched,lemma_4662
WZB_42rb_1_0,SIS,des pfules SIS die grvne,sis,ambiguous,lemma_56951|lemma_8004|lemma_8694
WZB_42rb_2_0,die,pfules SIS die grvne abrupften,die,ambiguous,lemma_1139|lemma_1161
WZB_42rb_2_1,grvne,SIS die grvne abrupften Und,grvne,unmatched,
WZB_42rb_2_2,abrupften,die grvne abrupften Und sich,abrupften,unmatched,
WZB_42rb_2_5,Und,grvne abrupften Und sich den,und,matched,lemma_6467
WZB_42rb_2_6,sich,abrupften Und sich den selben,sich,ambiguous,lemma_42100|lemma_5366|lemma_5445|lemma_5455
WZB_42rb_3_0,den,Und sich den selben volgten,den,matched,lemma_1119
WZB_42rb_3_1,selben,sich den selben volgten nach,selben,matched,lemma_5385
WZB_42rb_3_2,volgten,den selben volgten nach ander,volgten,matched,lemma_7173
WZB_42rb_3_3,nach,selben volgten nach ander siben,nach,ambiguous,lemma_4281|lemma_4298|lemma_4303|lemma_4415
WZB_42rb_3_5,ander,volgten nach ander siben ŏchsen,ander,matched,lemma_204
WZB_42rb_4_0,siben,nach ander siben ŏchsen gar,siben,matched,lemma_5437
WZB_42rb_4_1,ŏchsen,ander siben ŏchsen gar vngestalterr,ŏchsen,unmatched,
WZB_42rb_4_3,gar,siben ŏchsen gar vngestalterr vnd,gar,matched,lemma_1913
WZB_42rb_4_4,vngestalterr,ŏchsen gar vngestalterr vnd magerr,vngestalterr,unmatched,
WZB_42rb_5_0,vnd,gar vngestalterr vnd magerr das,vnd,matched,lemma_6467
WZB_42rb_5_1,magerr,vngestalterr vnd magerr das ich,magerr,unmatched,
WZB_42rb_5_4,das,vnd magerr das ich ny,das,ambiguous,lemma_1097|lemma_13169
WZB_42rb_5_5,ich,magerr das ich ny vngestalter,ich,matched,lemma_3001
WZB_42rb_5_6,ny,das ich ny vngestalter in,ny,matched,lemma_4365
WZB_42rb_5_7,vngestalter,ich ny vngestalter in lande,vngestalter,unmatched,
WZB_42rb_6_0,in,ny vngestalter in lande hab,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_42rb_6_1,lande,vngestalter in lande hab gesehen,lande,matched,lemma_3604
WZB_42rb_6_2,hab,in lande hab gesehen die,hab,ambiguous,lemma_2593|lemma_2598
WZB_42rb_6_3,gesehen,lande hab gesehen die vrassen,gesehen,matched,lemma_5366
WZB_42rb_7_2,die,hab gesehen die vrassen die,die,ambiguous,lemma_1139|lemma_1161
WZB_42rb_7_3,vrassen,gesehen die vrassen die vordersten,vrassen,unmatched,
WZB_42rb_7_4,die,die vrassen die vordersten vnd,die,ambiguous,lemma_1139|lemma_1161
WZB_42rb_7_5,vordersten,vrassen die vordersten vnd gaben,vordersten,unmatched,
WZB_42rb_8_0,vnd,die vordersten vnd gaben in,vnd,matched,lemma_6467
WZB_42rb_8_1,gaben,vordersten vnd gaben in ny,gaben,ambiguous,lemma_1839|lemma_1961
WZB_42rb_8_2,in,vnd gaben in ny keiner,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_42rb_8_3,ny,gaben in ny keiner setunge,ny,matched,lemma_4365
WZB_42rb_8_4,keiner,in ny keiner setunge spor,keiner,matched,lemma_3273
WZB_42rb_8_5,setunge,ny keiner setunge spor svnder,setunge,unmatched,
WZB_42rb_9_0,spor,keiner setunge spor svnder in,spor,matched,lemma_5685
WZB_42rb_9_3,svnder,setunge spor svnder in sulcher,svnder,matched,lemma_5884
WZB_42rb_9_4,in,spor svnder in sulcher vnvletikeit,in,ambiguous,lemma_1331|lemma_1517|lemma_2975|lemma_3028|lemma_3038|lemma_5454|lemma_6467|lemma_8472
WZB_42rb_9_5,sulcher,svnder in sulcher vnvletikeit vnd,sulcher,matched,lemma_5607
WZB_42rb_9_6,vnvletikeit,in sulcher vnvletikeit vnd magerheit,vnvletikeit,unmatched,
WZB_42rb_10_1,vnd,sulcher vnvletikeit vnd magerheit also,vnd,matched,lemma_6467
WZB_42rb_10_2,magerheit,vnvletikeit vnd magerheit also vorsochten,magerheit,unmatched,
WZB_42rb_10_3,also,vnd magerheit also vorsochten sie,also,matched,lemma_152
WZB_42rb_10_4,vorsochten,magerheit also vorsochten sie vnd,vorsochten,unmatched,
WZB_42rb_11_0,sie,also vorsochten sie vnd dorten,sie,ambiguous,lemma_5432|lemma_5454|lemma_56116
WZB_42rb_11_1,vnd,vorsochten sie vnd dorten Nu,vnd,matched,lemma_6467
WZB_42rb_11_2,dorten,sie vnd dorten Nu erwachte,dorten,unmatched,
WZB_42rb_11_5,Nu,vnd dorten Nu erwachte ich,nu,matched,lemma_4432
WZB_42rb_11_6,erwachte,dorten Nu erwachte ich vnd,erwachte,matched,lemma_1691
WZB_42rb_12_0,ich,Nu erwachte ich vnd ward,ich,matched,lemma_3001
WZB_42rb_12_2,vnd,erwachte ich vnd ward aber,vnd,matched,lemma_6467
WZB_42rb_12_3,ward,ich vnd ward aber von,ward,ambiguous,lemma_7489|lemma_7505
WZB_42rb_12_4,aber,vnd ward aber von dem,aber,ambiguous,lemma_18792|lemma_35
WZB_42rb_12_5,von,ward aber von dem slafe,von,matched,lemma_7193
WZB_42rb_13_0,dem,aber von dem slafe vordrukt,dem,ambiguous,lemma_1097|lemma_1119
WZB_42rb_13_1,slafe,von dem slafe vordrukt vnd,slafe,matched,lemma_5516
WZB_42rb_13_2,vordrukt,dem slafe vordrukt vnd sach,vordrukt,unmatched,
WZB_42rb_13_4,vnd,slafe vordrukt vnd sach aber,vnd,matched,lemma_6467
WZB_42rb_13_5,sach,vordrukt vnd sach aber einen,sach,ambiguous,lemma_5046|lemma_5062|lemma_5366
WZB_42rb_14_0,aber,vnd sach aber einen troum,aber,ambiguous,lemma_18792|lemma_35
WZB_42rb_14_1,einen,sach aber einen troum Siben,einen,ambiguous,lemma_1331|lemma_31353
WZB_42rb_14_2,troum,aber einen troum Siben eher,troum,matched,lemma_6239
WZB_42rb_14_5,Siben,einen troum Siben eher wuchsen,siben,matched,lemma_5437
WZB_42rb_14_6,eher,troum Siben eher wuchsen ous,eher,matched,lemma_1281
WZB_42rb_15_0,wuchsen,Siben eher wuchsen ous einem,wuchsen,unmatched,
WZB_42rb_15_1,ous,eher wuchsen ous einem halme,ous,matched,lemma_6342
WZB_42rb_15_2,einem,wuchsen ous einem halme voller,einem,matched,lemma_1331
WZB_42rb_15_3,halme,ous einem halme voller vnd,halme,matched,lemma_2622
WZB_42rb_16_0,voller,einem halme voller vnd gar,voller,matched,lemma_7163
WZB_42rb_16_1,vnd,halme voller vnd gar schŏner,vnd,matched,lemma_6467
WZB_42rb_16_2,gar,voller vnd gar schŏner Und,gar,matched,lemma_1913
WZB_42rb_16_3,schŏner,vnd gar schŏner Und anderr,schŏner,unmatched,
WZB_42rb_16_6,Und,gar schŏner Und anderr siben,und,matched,lemma_6467
WZB_42rb_17_0,anderr,schŏner Und anderr siben eher,anderr,matched,lemma_204
WZB_42rb_17_1,siben,Und anderr siben eher gar,siben,matched,lemma_5437
WZB_42rb_17_2,eher,anderr siben eher gar dvnner,eher,matched,lemma_1281
WZB_42rb_17_3,gar,siben eher gar dvnner vnd,gar,matched,lemma_1913
WZB_42rb_17_4,dvnner,eher gar dvnner vnd mit,dvnner,unmatched,
WZB_42rb_18_0,vnd,gar dvnner vnd mit durre,vnd,matched,lemma_6467
WZB_42rb_18_1,mit,dvnner vnd mit durre erslagen,mit,matched,lemma_4172
WZB_42rb_18_2,durre,vnd mit durre erslagen entsprussen,durre,matched,lemma_1251
WZB_42rb_18_3,erslagen,mit durre erslagen entsprussen ous,erslagen,matched,lemma_1648
WZB_42rb_18_4,entsprussen,durre erslagen entsprussen ous einem,entsprussen,unmatched,
WZB_42rb_19_0,ous,erslagen entsprussen ous einem halme,ous,matched,lemma_6342
WZB_42rb_19_1,einem,entsprussen ous einem halme die,einem,matched,lemma_1331
WZB_42rb_19_2,halme,ous einem halme die der,halme,matched,lemma_2622
WZB_42rb_19_5,die,einem halme die der vorigen,die,ambiguous,lemma_1139|lemma_1161
